timestamp,sp_id,sr_id,sr_type,T_D,T_I,Trust
0,1,12,1,1.0,0.75,0.875
0,3,45,1,1.0,0.75,0.875
0,3,75,2,1.0,0.75,0.875
0,3,138,14,1.0,0.75,0.875
0,4,41,1,1.0,0.75,0.875
0,4,91,4,1.0,0.75,0.875
0,6,14,1,1.0,0.75,0.875
0,6,19,1,1.0,0.75,0.875
0,6,47,1,1.0,0.75,0.875
0,6,87,2,1.0,0.75,0.875
0,7,3,1,1.0,0.75,0.875
0,7,45,1,1.0,0.8333333333333333,0.9166666666666666
0,8,87,2,1.0,0.8333333333333333,0.9166666666666666
0,9,29,1,1.0,0.75,0.875
0,9,35,1,1.0,0.75,0.875
0,11,29,1,1.0,0.8333333333333333,0.9166666666666666
0,12,45,1,1.0,0.875,0.9375
0,12,87,2,1.0,0.875,0.9375
0,14,6,1,1.0,0.75,0.875
0,15,41,1,1.0,0.8333333333333333,0.9166666666666666
0,16,3,1,1.0,0.8333333333333333,0.9166666666666666
0,16,41,1,1.0,0.875,0.9375
0,16,99,4,1.0,0.75,0.875
0,16,153,11,1.0,0.75,0.875
0,18,41,1,1.0,0.9,0.95
0,19,6,1,1.0,0.8333333333333333,0.9166666666666666
0,19,47,1,1.0,0.8333333333333333,0.9166666666666666
0,19,77,2,1.0,0.75,0.875
0,20,29,1,1.0,0.875,0.9375
0,21,47,1,1.0,0.875,0.9375
0,22,45,1,1.0,0.9,0.95
0,23,153,11,1.0,0.8333333333333333,0.9166666666666666
0,23,159,11,1.0,0.75,0.875
0,25,6,1,1.0,0.875,0.9375
0,25,12,1,1.0,0.8333333333333333,0.9166666666666666
0,25,87,2,1.0,0.9,0.95
0,26,78,2,1.0,0.75,0.875
0,26,87,2,1.0,0.9166666666666667,0.9583333333333334
0,27,84,2,1.0,0.75,0.875
0,28,45,1,1.0,0.9166666666666667,0.9583333333333334
0,28,122,14,1.0,0.75,0.875
0,28,137,10,1.0,0.75,0.875
0,28,138,14,1.0,0.8333333333333333,0.9166666666666666
0,28,139,14,1.0,0.75,0.875
0,29,11,1,1.0,0.75,0.875
0,30,159,11,1.0,0.8333333333333333,0.9166666666666666
0,34,45,1,1.0,0.9285714285714285,0.9642857142857142
0,36,12,1,1.0,0.875,0.9375
0,36,29,1,1.0,0.9,0.95
0,36,41,1,1.0,0.9166666666666667,0.9583333333333334
0,36,45,1,1.0,0.9375,0.96875
0,37,41,1,1.0,0.9285714285714285,0.9642857142857142
0,39,29,1,1.0,0.9166666666666667,0.9583333333333334
0,39,45,1,1.0,0.9444444444444444,0.9722222222222222
0,41,78,2,1.0,0.8333333333333333,0.9166666666666666
0,45,3,1,1.0,0.875,0.9375
0,45,12,1,1.0,0.9,0.95
0,45,47,1,1.0,0.9,0.95
0,46,6,1,1.0,0.9,0.95
0,46,87,2,1.0,0.9285714285714285,0.9642857142857142
0,47,6,1,1.0,0.9166666666666667,0.9583333333333334
0,47,19,1,1.0,0.8333333333333333,0.9166666666666666
0,47,45,1,1.0,0.9500000000000001,0.9750000000000001
0,48,29,1,1.0,0.9285714285714285,0.9642857142857142
0,48,41,1,1.0,0.9375,0.96875
0,49,41,1,1.0,0.9444444444444444,0.9722222222222222
0,49,45,1,1.0,0.9545454545454545,0.9772727272727273
0,49,87,2,1.0,0.9375,0.96875
0,50,45,1,1.0,0.9583333333333333,0.9791666666666666
0,51,6,1,1.0,0.9285714285714285,0.9642857142857142
0,51,87,2,1.0,0.9444444444444444,0.9722222222222222
0,51,97,4,1.0,0.75,0.875
0,52,29,1,1.0,0.9375,0.96875
0,53,45,1,1.0,0.9615384615384616,0.9807692307692308
0,63,41,1,1.0,0.9500000000000001,0.9750000000000001
0,66,29,1,1.0,0.9444444444444444,0.9722222222222222
0,71,99,4,1.0,0.8333333333333333,0.9166666666666666
0,73,11,1,1.0,0.8333333333333333,0.9166666666666666
0,74,6,1,1.0,0.9375,0.96875
0,75,3,1,1.0,0.9,0.95
0,77,19,1,1.0,0.875,0.9375
0,78,41,1,1.0,0.9545454545454545,0.9772727272727273
0,83,47,1,1.0,0.9166666666666667,0.9583333333333334
0,86,97,4,1.0,0.8333333333333333,0.9166666666666666
0,87,6,1,1.0,0.9444444444444444,0.9722222222222222
0,87,12,1,1.0,0.9166666666666667,0.9583333333333334
0,88,35,1,1.0,0.8333333333333333,0.9166666666666666
0,89,3,1,1.0,0.9166666666666667,0.9583333333333334
0,89,75,2,1.0,0.8333333333333333,0.9166666666666666
0,92,78,2,1.0,0.875,0.9375
0,100,35,1,1.0,0.875,0.9375
0,103,45,1,1.0,0.9642857142857143,0.9821428571428572
0,107,110,10,1.0,0.75,0.875
0,107,143,9,1.0,0.75,0.875
0,109,110,10,1.0,0.8333333333333333,0.9166666666666666
0,109,116,14,1.0,0.75,0.875
0,109,122,14,1.0,0.8333333333333333,0.9166666666666666
0,109,137,10,1.0,0.8333333333333333,0.9166666666666666
0,109,138,14,1.0,0.875,0.9375
0,109,139,14,1.0,0.8333333333333333,0.9166666666666666
0,109,140,14,1.0,0.75,0.875
0,109,143,9,1.0,0.8333333333333333,0.9166666666666666
0,110,143,9,1.0,0.875,0.9375
0,111,110,10,1.0,0.875,0.9375
0,111,143,9,1.0,0.9,0.95
0,112,110,10,1.0,0.9,0.95
0,112,143,9,1.0,0.9166666666666667,0.9583333333333334
0,113,110,10,1.0,0.9166666666666667,0.9583333333333334
0,113,143,9,1.0,0.9285714285714285,0.9642857142857142
0,114,110,10,1.0,0.9285714285714285,0.9642857142857142
0,114,143,9,1.0,0.9375,0.96875
0,115,110,10,1.0,0.9375,0.96875
0,115,116,14,1.0,0.8333333333333333,0.9166666666666666
0,115,122,14,1.0,0.875,0.9375
0,115,137,10,1.0,0.875,0.9375
0,115,138,14,1.0,0.9,0.95
0,115,139,14,1.0,0.875,0.9375
0,115,140,14,1.0,0.8333333333333333,0.9166666666666666
0,115,143,9,1.0,0.9444444444444444,0.9722222222222222
0,117,116,14,1.0,0.875,0.9375
0,121,3,1,1.0,0.9285714285714285,0.9642857142857142
0,122,138,14,1.0,0.9166666666666667,0.9583333333333334
0,123,122,14,1.0,0.9,0.95
0,124,3,1,1.0,0.9375,0.96875
0,126,45,1,1.0,0.9666666666666667,0.9833333333333334
0,126,122,14,1.0,0.9166666666666667,0.9583333333333334
0,127,45,1,1.0,0.96875,0.984375
0,127,137,10,1.0,0.9,0.95
0,128,140,14,1.0,0.875,0.9375
0,129,140,14,1.0,0.9,0.95
0,132,3,1,1.0,0.9444444444444444,0.9722222222222222
0,133,3,1,1.0,0.9500000000000001,0.9750000000000001
0,133,138,14,1.0,0.9285714285714285,0.9642857142857142
0,134,3,1,1.0,0.9545454545454545,0.9772727272727273
0,134,122,14,1.0,0.9285714285714285,0.9642857142857142
0,134,138,14,1.0,0.9375,0.96875
0,134,139,14,1.0,0.9,0.95
0,135,122,14,1.0,0.9375,0.96875
0,135,138,14,1.0,0.9444444444444444,0.9722222222222222
0,135,139,14,1.0,0.9166666666666667,0.9583333333333334
0,136,122,14,1.0,0.9444444444444444,0.9722222222222222
0,136,138,14,1.0,0.9500000000000001,0.9750000000000001
0,138,3,1,1.0,0.9583333333333333,0.9791666666666666
0,138,122,14,1.0,0.9500000000000001,0.9750000000000001
0,138,139,14,1.0,0.9285714285714285,0.9642857142857142
0,139,138,14,1.0,0.9545454545454545,0.9772727272727273
0,143,110,10,1.0,0.9444444444444444,0.9722222222222222
0,147,44,1,1.0,0.75,0.875
0,148,44,1,1.0,0.8333333333333333,0.9166666666666666
1,1,12,1,0.9333333333333333,0.85,0.8916666666666666
1,3,45,1,0.975,0.94375,0.959375
1,3,75,2,0.8333333333333334,0.6666666666666666,0.75
1,3,138,14,0.9272727272727272,0.8818181818181817,0.9045454545454545
1,4,41,1,1.0,0.9545454545454545,0.9772727272727273
1,4,91,4,0.325,0.4,0.36250000000000004
1,6,14,1,0.75,0.5,0.625
1,6,19,1,0.85,0.725,0.7875
1,6,47,1,0.9166666666666666,0.8333333333333334,0.875
1,6,87,2,0.9555555555555556,0.9,0.9277777777777778
1,7,3,1,0.9916666666666667,0.95,0.9708333333333333
1,7,45,1,0.9764705882352941,0.94375,0.960110294117647
1,8,87,2,0.92,0.8555555555555556,0.8877777777777778
1,9,29,1,0.9444444444444444,0.888888888888889,0.9166666666666667
1,9,35,1,0.775,0.65,0.7125
1,11,29,1,0.94,0.8777777777777779,0.9088888888888889
1,12,45,1,0.9722222222222222,0.9375,0.9548611111111112
1,12,87,2,0.9181818181818182,0.8444444444444444,0.8813131313131313
1,14,6,1,1.0,0.9444444444444444,0.9722222222222222
1,15,41,1,0.9666666666666667,0.9181818181818181,0.9424242424242424
1,16,3,1,0.9538461538461538,0.9083333333333333,0.9310897435897436
1,16,41,1,0.9307692307692308,0.8727272727272727,0.9017482517482518
1,16,99,4,0.7,0.5333333333333333,0.6166666666666667
1,16,153,11,0.9333333333333333,0.7666666666666666,0.85
1,18,41,1,0.9142857142857143,0.8454545454545455,0.8798701298701299
1,19,6,1,1.0,0.9444444444444444,0.9722222222222222
1,19,47,1,0.8285714285714285,0.7166666666666667,0.7726190476190475
1,19,77,2,0.275,0.3,0.2875
1,20,29,1,0.9363636363636364,0.8666666666666667,0.9015151515151516
1,21,47,1,0.75,0.5833333333333334,0.6666666666666667
1,22,45,1,0.9631578947368421,0.925,0.944078947368421
1,23,153,11,0.9,0.7,0.8
1,23,159,11,0.33333333333333337,0.5,0.4166666666666667
1,25,6,1,0.9727272727272728,0.9111111111111112,0.941919191919192
1,25,12,1,0.9142857142857143,0.8166666666666668,0.8654761904761905
1,25,87,2,0.9166666666666666,0.8333333333333334,0.875
1,26,78,2,0.875,0.75,0.8125
1,26,87,2,0.8923076923076922,0.7888888888888889,0.8405982905982905
1,27,84,2,0.75,0.5,0.625
1,28,45,1,0.965,0.925,0.9450000000000001
1,28,122,14,1.0,0.9500000000000001,0.9750000000000001
1,28,137,10,0.92,0.82,0.87
1,28,138,14,0.875,0.8181818181818181,0.8465909090909091
1,28,139,14,0.9428571428571428,0.8714285714285713,0.907142857142857
1,29,11,1,0.8333333333333334,0.6666666666666666,0.75
1,30,159,11,0.25,0.16666666666666666,0.20833333333333331
1,34,45,1,0.9476190476190476,0.8999999999999999,0.9238095238095237
1,36,12,1,0.9125,0.8,0.85625
1,36,29,1,0.9,0.8111111111111111,0.8555555555555556
1,36,41,1,0.8933333333333333,0.8090909090909091,0.8512121212121212
1,36,45,1,0.9318181818181819,0.875,0.9034090909090909
1,37,41,1,0.875,0.7727272727272727,0.8238636363636364
1,39,29,1,0.9076923076923077,0.8111111111111111,0.8594017094017095
1,39,45,1,0.9217391304347826,0.85625,0.8889945652173913
1,41,78,2,0.74,0.55,0.645
1,45,3,1,0.9214285714285715,0.8666666666666667,0.8940476190476191
1,45,12,1,0.9222222222222223,0.8,0.8611111111111112
1,45,47,1,0.3388888888888889,0.43333333333333335,0.3861111111111111
1,46,6,1,0.975,0.9111111111111112,0.9430555555555555
1,46,87,2,0.8785714285714286,0.7555555555555555,0.817063492063492
1,47,6,1,0.9538461538461538,0.8777777777777779,0.9158119658119659
1,47,19,1,0.7,0.5,0.6
1,47,45,1,0.9208333333333334,0.85,0.8854166666666667
1,48,29,1,0.9142857142857143,0.8111111111111111,0.8626984126984127
1,48,41,1,0.8823529411764706,0.7727272727272727,0.8275401069518716
1,49,41,1,0.8722222222222222,0.7454545454545455,0.8088383838383839
1,49,45,1,0.908,0.825,0.8665
1,49,87,2,0.8533333333333333,0.7,0.7766666666666666
1,50,45,1,0.9115384615384615,0.825,0.8682692307692308
1,51,6,1,0.9357142857142857,0.8444444444444446,0.8900793650793651
1,51,87,2,0.85625,0.6888888888888889,0.7725694444444444
1,51,97,4,0.9333333333333333,0.7666666666666666,0.85
1,52,29,1,0.9066666666666666,0.7888888888888889,0.8477777777777777
1,53,45,1,0.9,0.7999999999999999,0.85
1,63,41,1,0.8578947368421053,0.709090909090909,0.7834928229665071
1,66,29,1,0.8875,0.7444444444444444,0.8159722222222221
1,71,99,4,0.3,0.3,0.3
1,73,11,1,0.3125,0.3333333333333333,0.32291666666666663
1,74,6,1,0.92,0.8111111111111112,0.8655555555555556
1,75,3,1,0.8933333333333333,0.825,0.8591666666666666
1,77,19,1,0.29166666666666663,0.25,0.2708333333333333
1,78,41,1,0.845,0.6727272727272726,0.7588636363636363
1,83,47,1,0.325,0.3333333333333333,0.32916666666666666
1,86,97,4,0.925,0.7333333333333334,0.8291666666666667
1,87,6,1,0.925,0.8111111111111112,0.8680555555555556
1,87,12,1,0.91,0.7666666666666666,0.8383333333333334
1,88,35,1,0.32999999999999996,0.44999999999999996,0.38999999999999996
1,89,3,1,0.86875,0.7833333333333333,0.8260416666666667
1,89,75,2,0.3375,0.39999999999999997,0.36875
1,92,78,2,0.325,0.35,0.3375
1,100,35,1,0.31666666666666665,0.32499999999999996,0.3208333333333333
1,103,45,1,0.8892857142857142,0.7749999999999999,0.8321428571428571
1,107,110,10,0.9111111111111111,0.8555555555555556,0.8833333333333333
1,107,143,9,0.8888888888888888,0.8333333333333334,0.8611111111111112
