time_point,mean_trust,std_trust
0,0.8603,0.0
1,0.61460625,0.0
2,0.45735625,0.0
3,0.49173437499999995,0.0
4,0.49749999999999994,0.0
5,0.486575,0.0
6,0.4298625,0.0
7,0.395246875,0.0
8,0.429625,0.0
9,0.409759375,0.0
10,0.35044375,0.0
11,0.343775,0.0
12,0.35605,0.0
13,0.4161375,0.0
14,0.4535375,0.0
15,0.47051875,0.0
16,0.41505000000000003,0.0
17,0.35619687499999997,0.0
18,0.35174374999999997,0.0
19,0.34293125,0.0
20,0.32927500000000004,0.0
21,0.281821875,0.0
22,0.24000625,0.0
23,0.322715625,0.0
24,0.356225,0.0
25,0.322084375,0.0
26,0.28759375,0.0
27,0.25679687500000004,0.0
28,0.2947375,0.0
29,0.3165125,0.0
30,0.310575,0.0
31,0.3046375,0.0
32,0.2987,0.0
33,0.19135000000000002,0.0
34,0.126075,0.0
35,0.1519625,0.0
36,0.1424125,0.0
37,0.112190625,0.0
38,0.1106,0.0
39,0.1174125,0.0
40,0.1433,0.0
41,0.138490625,0.0
42,0.11135624999999999,0.0
43,0.115725,0.0
44,0.124375,0.0
45,0.13518125,0.0
46,0.13055,0.0
47,0.112025,0.0
48,0.09995000000000001,0.0
49,0.09168125,0.0
50,0.0972625,0.0
51,0.0958125,0.0
52,0.08654999999999999,0.0
53,0.085865625,0.0
54,0.08919375,0.0
55,0.107184375,0.0
56,0.105575,0.0
57,0.077015625,0.0
58,0.08809375,0.0
59,0.11153125,0.0
60,0.10262500000000001,0.0
61,0.086784375,0.0
62,0.05905625,0.0
63,0.046765625,0.0
64,0.0416,0.0
65,0.03150625,0.0
66,0.02401875,0.0
67,0.022178125,0.0
68,0.0215,0.0
69,0.0215,0.0
70,0.0215,0.0
71,0.020999999999999998,0.0
72,0.0191,0.0
73,0.0183,0.0
74,0.0183,0.0
75,0.02265625,0.0
76,0.029675,0.0
77,0.04475625,0.0
78,0.04468125,0.0
79,0.030965625,0.0
80,0.0249,0.0
81,0.02131875,0.0
82,0.0233375,0.0
83,0.023921875000000002,0.0
84,0.022912500000000002,0.0
85,0.023496875,0.0
86,0.024237500000000002,0.0
87,0.02269375,0.0
88,0.021475,0.0
89,0.020703125,0.0
90,0.0188375,0.0
91,0.016628125,0.0
92,0.0152625,0.0
93,0.014640624999999999,0.0
94,0.01529375,0.0
95,0.015946875,0.0
96,0.0166,0.0
