timestamp,sp_id,sr_id,sr_type,T_D,T_I,Trust
0,1,68,1,1.0,0.75,0.875
0,1,180,1,1.0,0.75,0.875
0,1,460,14,1.0,0.75,0.875
0,1,488,14,1.0,0.75,0.875
0,1,491,14,1.0,0.75,0.875
0,1,526,14,1.0,0.75,0.875
0,1,634,11,1.0,0.75,0.875
0,1,643,11,1.0,0.75,0.875
0,1,649,11,1.0,0.75,0.875
0,1,656,11,1.0,0.75,0.875
0,1,666,11,1.0,0.75,0.875
0,2,1,1,1.0,0.75,0.875
0,2,37,1,1.0,0.75,0.875
0,2,80,1,1.0,0.75,0.875
0,2,182,1,1.0,0.75,0.875
0,2,221,2,1.0,0.75,0.875
0,2,425,14,1.0,0.75,0.875
0,2,472,14,1.0,0.75,0.875
0,2,556,14,1.0,0.75,0.875
0,2,557,14,1.0,0.75,0.875
0,2,558,14,1.0,0.75,0.875
0,2,575,14,1.0,0.75,0.875
0,2,600,14,1.0,0.75,0.875
0,3,182,1,1.0,0.8333333333333333,0.9166666666666666
0,3,649,11,1.0,0.8333333333333333,0.9166666666666666
0,4,92,1,1.0,0.75,0.875
0,5,394,4,1.0,0.75,0.875
0,6,107,1,1.0,0.75,0.875
0,6,425,14,1.0,0.8333333333333333,0.9166666666666666
0,6,472,14,1.0,0.8333333333333333,0.9166666666666666
0,6,556,14,1.0,0.8333333333333333,0.9166666666666666
0,6,634,11,1.0,0.8333333333333333,0.9166666666666666
0,6,643,11,1.0,0.8333333333333333,0.9166666666666666
0,7,339,2,1.0,0.75,0.875
0,8,173,1,1.0,0.75,0.875
0,9,649,11,1.0,0.875,0.9375
0,10,663,11,1.0,0.75,0.875
0,12,22,1,1.0,0.75,0.875
0,12,399,4,1.0,0.75,0.875
0,13,488,14,1.0,0.8333333333333333,0.9166666666666666
0,13,491,14,1.0,0.8333333333333333,0.9166666666666666
0,13,645,11,1.0,0.75,0.875
0,14,57,1,1.0,0.75,0.875
0,14,618,9,1.0,0.75,0.875
0,16,183,1,1.0,0.75,0.875
0,17,318,2,1.0,0.75,0.875
0,17,600,14,1.0,0.8333333333333333,0.9166666666666666
0,17,645,11,1.0,0.8333333333333333,0.9166666666666666
0,17,663,11,1.0,0.8333333333333333,0.9166666666666666
0,18,68,1,1.0,0.8333333333333333,0.9166666666666666
0,18,250,2,1.0,0.75,0.875
0,18,372,4,1.0,0.75,0.875
0,18,634,11,1.0,0.875,0.9375
0,18,643,11,1.0,0.875,0.9375
0,20,192,1,1.0,0.75,0.875
0,24,666,11,1.0,0.8333333333333333,0.9166666666666666
0,26,339,2,1.0,0.8333333333333333,0.9166666666666666
0,26,663,11,1.0,0.875,0.9375
0,26,666,11,1.0,0.875,0.9375
0,27,231,2,1.0,0.75,0.875
0,28,649,11,1.0,0.9,0.95
0,29,69,1,1.0,0.75,0.875
0,29,620,9,1.0,0.75,0.875
0,29,643,11,1.0,0.9,0.95
0,29,663,11,1.0,0.9,0.95
0,33,371,4,1.0,0.75,0.875
0,33,634,11,1.0,0.9,0.95
0,34,1,1,1.0,0.8333333333333333,0.9166666666666666
0,34,104,1,1.0,0.75,0.875
0,36,22,1,1.0,0.8333333333333333,0.9166666666666666
0,36,634,11,1.0,0.9166666666666667,0.9583333333333334
0,37,77,1,1.0,0.75,0.875
0,37,108,1,1.0,0.75,0.875
0,37,182,1,1.0,0.875,0.9375
0,38,69,1,1.0,0.8333333333333333,0.9166666666666666
0,38,352,4,1.0,0.75,0.875
0,38,607,9,1.0,0.75,0.875
0,38,643,11,1.0,0.9166666666666667,0.9583333333333334
0,39,84,1,1.0,0.75,0.875
0,41,432,14,1.0,0.75,0.875
0,41,645,11,1.0,0.875,0.9375
0,41,656,11,1.0,0.8333333333333333,0.9166666666666666
0,41,666,11,1.0,0.9,0.95
0,42,68,1,1.0,0.875,0.9375
0,42,180,1,1.0,0.8333333333333333,0.9166666666666666
0,42,250,2,1.0,0.8333333333333333,0.9166666666666666
0,43,192,1,1.0,0.8333333333333333,0.9166666666666666
0,43,533,14,1.0,0.75,0.875
0,43,535,14,1.0,0.75,0.875
0,43,577,10,1.0,0.75,0.875
0,43,580,14,1.0,0.75,0.875
0,45,107,1,1.0,0.8333333333333333,0.9166666666666666
0,46,642,11,1.0,0.75,0.875
0,46,656,11,1.0,0.875,0.9375
0,46,666,11,1.0,0.9166666666666667,0.9583333333333334
0,48,92,1,1.0,0.8333333333333333,0.9166666666666666
0,48,307,2,1.0,0.75,0.875
0,49,89,1,1.0,0.75,0.875
0,50,292,2,1.0,0.75,0.875
0,51,89,1,1.0,0.8333333333333333,0.9166666666666666
0,51,656,11,1.0,0.9,0.95
0,52,60,1,1.0,0.75,0.875
0,52,277,2,1.0,0.75,0.875
0,52,425,14,1.0,0.875,0.9375
0,52,472,14,1.0,0.875,0.9375
0,52,645,11,1.0,0.9,0.95
0,53,107,1,1.0,0.875,0.9375
0,54,104,1,1.0,0.8333333333333333,0.9166666666666666
0,57,104,1,1.0,0.875,0.9375
0,57,618,9,1.0,0.8333333333333333,0.9166666666666666
0,57,645,11,1.0,0.9166666666666667,0.9583333333333334
0,57,666,11,1.0,0.9285714285714285,0.9642857142857142
0,59,645,11,1.0,0.9285714285714285,0.9642857142857142
0,60,84,1,1.0,0.8333333333333333,0.9166666666666666
0,60,192,1,1.0,0.875,0.9375
0,60,556,14,1.0,0.875,0.9375
0,60,557,14,1.0,0.8333333333333333,0.9166666666666666
0,60,558,14,1.0,0.8333333333333333,0.9166666666666666
0,60,575,14,1.0,0.8333333333333333,0.9166666666666666
0,61,67,1,1.0,0.75,0.875
0,61,68,1,1.0,0.9,0.95
0,61,89,1,1.0,0.875,0.9375
0,61,173,1,1.0,0.8333333333333333,0.9166666666666666
0,61,250,2,1.0,0.875,0.9375
0,61,607,9,1.0,0.8333333333333333,0.9166666666666666
0,61,642,11,1.0,0.8333333333333333,0.9166666666666666
0,61,643,11,1.0,0.9285714285714285,0.9642857142857142
0,61,666,11,1.0,0.9375,0.96875
0,62,432,14,1.0,0.8333333333333333,0.9166666666666666
0,62,537,14,1.0,0.75,0.875
0,63,37,1,1.0,0.8333333333333333,0.9166666666666666
0,63,645,11,1.0,0.9375,0.96875
0,64,80,1,1.0,0.8333333333333333,0.9166666666666666
0,66,465,14,1.0,0.75,0.875
0,66,482,14,1.0,0.75,0.875
0,66,505,14,1.0,0.75,0.875
0,66,613,9,1.0,0.75,0.875
0,67,69,1,1.0,0.875,0.9375
0,67,452,14,1.0,0.75,0.875
0,67,649,11,1.0,0.9166666666666667,0.9583333333333334
0,68,1,1,1.0,0.875,0.9375
0,68,18,1,1.0,0.75,0.875
0,68,180,1,1.0,0.875,0.9375
0,68,666,11,1.0,0.9444444444444444,0.9722222222222222
0,69,67,1,1.0,0.8333333333333333,0.9166666666666666
0,69,180,1,1.0,0.9,0.95
0,69,649,11,1.0,0.9285714285714285,0.9642857142857142
0,69,663,11,1.0,0.9166666666666667,0.9583333333333334
0,69,666,11,1.0,0.9500000000000001,0.9750000000000001
0,70,37,1,1.0,0.875,0.9375
0,70,666,11,1.0,0.9545454545454545,0.9772727272727273
0,71,182,1,1.0,0.9,0.95
0,72,663,11,1.0,0.9285714285714285,0.9642857142857142
0,73,80,1,1.0,0.875,0.9375
0,73,180,1,1.0,0.9166666666666667,0.9583333333333334
0,75,556,14,1.0,0.9,0.95
0,75,557,14,1.0,0.875,0.9375
0,75,558,14,1.0,0.875,0.9375
0,75,600,14,1.0,0.875,0.9375
0,75,615,9,1.0,0.75,0.875
0,75,656,11,1.0,0.9166666666666667,0.9583333333333334
0,77,37,1,1.0,0.9,0.95
0,77,649,11,1.0,0.9375,0.96875
0,77,656,11,1.0,0.9285714285714285,0.9642857142857142
0,78,373,4,1.0,0.75,0.875
0,79,37,1,1.0,0.9166666666666667,0.9583333333333334
0,79,60,1,1.0,0.8333333333333333,0.9166666666666666
0,79,68,1,1.0,0.9166666666666667,0.9583333333333334
0,79,69,1,1.0,0.9,0.95
0,79,180,1,1.0,0.9285714285714285,0.9642857142857142
0,79,286,2,1.0,0.75,0.875
0,79,344,2,1.0,0.75,0.875
0,79,452,14,1.0,0.8333333333333333,0.9166666666666666
0,80,180,1,1.0,0.9375,0.96875
0,80,508,10,1.0,0.75,0.875
0,80,573,14,1.0,0.75,0.875
0,80,604,14,1.0,0.75,0.875
0,80,643,11,1.0,0.9375,0.96875
0,80,645,11,1.0,0.9444444444444444,0.9722222222222222
0,80,666,11,1.0,0.9583333333333333,0.9791666666666666
0,81,182,1,1.0,0.9166666666666667,0.9583333333333334
0,81,369,4,1.0,0.75,0.875
0,82,634,11,1.0,0.9285714285714285,0.9642857142857142
0,82,643,11,1.0,0.9444444444444444,0.9722222222222222
0,84,60,1,1.0,0.875,0.9375
0,84,286,2,1.0,0.8333333333333333,0.9166666666666666
0,86,293,2,1.0,0.75,0.875
0,87,452,14,1.0,0.875,0.9375
0,88,57,1,1.0,0.8333333333333333,0.9166666666666666
0,89,223,2,1.0,0.75,0.875
0,89,604,14,1.0,0.8333333333333333,0.9166666666666666
0,89,649,11,1.0,0.9444444444444444,0.9722222222222222
0,89,666,11,1.0,0.9615384615384616,0.9807692307692308
0,91,22,1,1.0,0.875,0.9375
0,92,286,2,1.0,0.875,0.9375
0,93,649,11,1.0,0.9500000000000001,0.9750000000000001
0,94,68,1,1.0,0.9285714285714285,0.9642857142857142
0,94,69,1,1.0,0.9166666666666667,0.9583333333333334
0,94,109,1,1.0,0.75,0.875
0,94,508,10,1.0,0.8333333333333333,0.9166666666666666
0,94,573,14,1.0,0.8333333333333333,0.9166666666666666
0,94,604,14,1.0,0.875,0.9375
0,94,615,9,1.0,0.8333333333333333,0.9166666666666666
0,94,634,11,1.0,0.9375,0.96875
0,94,645,11,1.0,0.9500000000000001,0.9750000000000001
0,94,656,11,1.0,0.9375,0.96875
0,95,429,14,1.0,0.75,0.875
0,97,84,1,1.0,0.875,0.9375
0,97,192,1,1.0,0.9,0.95
0,97,350,4,1.0,0.75,0.875
0,98,60,1,1.0,0.9,0.95
0,98,84,1,1.0,0.9,0.95
0,98,107,1,1.0,0.9,0.95
0,98,192,1,1.0,0.9166666666666667,0.9583333333333334
0,98,286,2,1.0,0.9,0.95
0,99,66,1,1.0,0.75,0.875
0,99,89,1,1.0,0.9,0.95
0,99,267,2,1.0,0.75,0.875
0,100,306,2,1.0,0.75,0.875
0,101,432,14,1.0,0.875,0.9375
0,102,182,1,1.0,0.9285714285714285,0.9642857142857142
0,103,85,1,1.0,0.75,0.875
0,103,339,2,1.0,0.875,0.9375
0,103,634,11,1.0,0.9444444444444444,0.9722222222222222
0,104,57,1,1.0,0.875,0.9375
0,104,182,1,1.0,0.9375,0.96875
0,104,656,11,1.0,0.9444444444444444,0.9722222222222222
0,106,60,1,1.0,0.9166666666666667,0.9583333333333334
0,106,425,14,1.0,0.9,0.95
0,106,575,14,1.0,0.875,0.9375
0,107,248,2,1.0,0.75,0.875
0,108,37,1,1.0,0.9285714285714285,0.9642857142857142
0,110,663,11,1.0,0.9375,0.96875
0,110,666,11,1.0,0.9642857142857143,0.9821428571428572
0,111,491,14,1.0,0.875,0.9375
0,111,642,11,1.0,0.875,0.9375
0,111,643,11,1.0,0.9500000000000001,0.9750000000000001
0,112,92,1,1.0,0.875,0.9375
0,112,286,2,1.0,0.9166666666666667,0.9583333333333334
0,113,85,1,1.0,0.8333333333333333,0.9166666666666666
0,113,255,2,1.0,0.75,0.875
0,113,656,11,1.0,0.9500000000000001,0.9750000000000001
0,114,649,11,1.0,0.9545454545454545,0.9772727272727273
0,114,663,11,1.0,0.9444444444444444,0.9722222222222222
0,115,634,11,1.0,0.9500000000000001,0.9750000000000001
0,115,645,11,1.0,0.9545454545454545,0.9772727272727273
0,117,41,1,1.0,0.75,0.875
0,117,89,1,1.0,0.9166666666666667,0.9583333333333334
0,117,250,2,1.0,0.9,0.95
0,117,429,14,1.0,0.8333333333333333,0.9166666666666666
0,117,432,14,1.0,0.9,0.95
0,117,656,11,1.0,0.9545454545454545,0.9772727272727273
0,119,92,1,1.0,0.9,0.95
0,120,18,1,1.0,0.8333333333333333,0.9166666666666666
0,120,60,1,1.0,0.9285714285714285,0.9642857142857142
0,120,322,2,1.0,0.75,0.875
0,120,556,14,1.0,0.9166666666666667,0.9583333333333334
0,120,557,14,1.0,0.9,0.95
0,120,558,14,1.0,0.9,0.95
0,120,634,11,1.0,0.9545454545454545,0.9772727272727273
0,121,84,1,1.0,0.9166666666666667,0.9583333333333334
0,121,192,1,1.0,0.9285714285714285,0.9642857142857142
0,124,327,2,1.0,0.75,0.875
0,124,455,14,1.0,0.75,0.875
0,124,488,14,1.0,0.875,0.9375
0,124,634,11,1.0,0.9583333333333333,0.9791666666666666
0,125,649,11,1.0,0.9583333333333333,0.9791666666666666
0,126,69,1,1.0,0.9285714285714285,0.9642857142857142
0,127,397,4,1.0,0.75,0.875
0,127,645,11,1.0,0.9583333333333333,0.9791666666666666
0,127,663,11,1.0,0.9500000000000001,0.9750000000000001
0,129,645,11,1.0,0.9615384615384616,0.9807692307692308
0,130,107,1,1.0,0.9166666666666667,0.9583333333333334
0,130,304,2,1.0,0.75,0.875
0,131,77,1,1.0,0.8333333333333333,0.9166666666666666
0,131,92,1,1.0,0.9166666666666667,0.9583333333333334
0,131,250,2,1.0,0.9166666666666667,0.9583333333333334
0,131,452,14,1.0,0.9,0.95
0,131,488,14,1.0,0.9,0.95
0,131,607,9,1.0,0.875,0.9375
0,131,643,11,1.0,0.9545454545454545,0.9772727272727273
0,135,577,10,1.0,0.8333333333333333,0.9166666666666666
0,135,580,14,1.0,0.8333333333333333,0.9166666666666666
0,136,92,1,1.0,0.9285714285714285,0.9642857142857142
