timestamp,sp_id,sr_id,sr_type,Trust
0,1,68,1,0.3
0,1,180,1,0.3
0,1,460,14,0.33076923076923076
0,1,488,14,0.3
0,1,491,14,0.2785714285714286
0,1,526,14,0.3476190476190476
0,1,634,11,0.2785714285714286
0,1,643,11,0.33076923076923076
0,1,649,11,0.2785714285714286
0,1,656,11,0.3
0,1,666,11,0.33076923076923076
0,2,1,1,0.3
0,2,37,1,0.3476190476190476
0,2,80,1,0.3666666666666667
0,2,182,1,0.3666666666666667
0,2,221,2,0.3
0,2,425,14,0.2785714285714286
0,2,472,14,0.3476190476190476
0,2,556,14,0.2785714285714286
0,2,557,14,0.3476190476190476
0,2,558,14,0.2785714285714286
0,2,575,14,0.3476190476190476
0,2,600,14,0.3
0,3,182,1,0.3
0,3,649,11,0.22285714285714284
0,4,92,1,0.2785714285714286
0,5,394,4,0.16904761904761906
0,6,107,1,0.3476190476190476
0,6,425,14,0.2683333333333333
0,6,472,14,0.33743589743589747
0,6,556,14,0.21384615384615385
0,6,634,11,0.21384615384615385
0,6,643,11,0.2683333333333333
0,7,339,2,0.25625
0,8,173,1,0.3476190476190476
0,9,649,11,0.18133333333333332
0,10,663,11,0.2875
0,12,22,1,0.3476190476190476
0,12,399,4,0.3666666666666667
0,13,488,14,0.17333333333333334
0,13,491,14,0.11333333333333331
0,13,645,11,0.23333333333333334
0,14,57,1,0.2785714285714286
0,14,618,9,0.3476190476190476
0,16,183,1,0.3476190476190476
0,17,318,2,0.3
0,17,600,14,0.2629166666666667
0,17,645,11,0.3066666666666667
0,17,663,11,0.24666666666666665
0,18,68,1,0.2852380952380953
0,18,250,2,0.3666666666666667
0,18,372,4,0.2785714285714286
0,18,634,11,0.21466666666666664
0,18,643,11,0.21781818181818183
0,20,192,1,0.3476190476190476
0,24,666,11,0.22666666666666666
0,26,339,2,0.19333333333333333
0,26,663,11,0.19085714285714284
0,26,666,11,0.24433333333333335
0,27,231,2,0.3208333333333333
0,28,649,11,0.13594285714285714
0,29,69,1,0.2785714285714286
0,29,620,9,0.23333333333333334
0,29,643,11,0.1716
0,29,663,11,0.11213333333333332
0,33,371,4,0.13846153846153847
0,33,634,11,0.028799999999999996
0,34,1,1,0.2852380952380953
0,34,104,1,0.33076923076923076
0,36,22,1,0.2852380952380953
0,36,634,11,0.18394666666666665
0,37,77,1,0.3666666666666667
0,37,108,1,0.3476190476190476
0,37,182,1,0.3666666666666667
0,38,69,1,0.2683333333333333
0,38,352,4,0.3
0,38,607,9,0.2785714285714286
0,38,643,11,0.1240711111111111
0,39,84,1,0.3
0,41,432,14,0.20714285714285713
0,41,645,11,0.15676190476190477
0,41,656,11,0.1514285714285714
0,41,666,11,0.1327111111111111
0,42,68,1,0.27764102564102566
0,42,180,1,0.3666666666666667
0,42,250,2,0.3666666666666667
0,43,192,1,0.2852380952380953
0,43,533,14,0.33076923076923076
0,43,535,14,0.3476190476190476
0,43,577,10,0.3476190476190476
0,43,580,14,0.3476190476190476
0,45,107,1,0.2852380952380953
0,46,642,11,0.3520833333333333
0,46,656,11,0.27876923076923077
0,46,666,11,0.09629333333333333
0,48,92,1,0.2683333333333333
0,48,307,2,0.33076923076923076
0,49,89,1,0.3
0,50,292,2,0.3208333333333333
0,51,89,1,0.2852380952380953
0,51,656,11,0.16516363636363635
0,52,60,1,0.3
0,52,277,2,0.33076923076923076
0,52,425,14,0.286
0,52,472,14,0.33533333333333337
0,52,645,11,0.2766
0,53,107,1,0.3666666666666667
0,54,104,1,0.2683333333333333
0,57,104,1,0.21466666666666664
0,57,618,9,0.22285714285714284
0,57,645,11,0.22128
0,57,666,11,0.070276
0,59,645,11,0.18654780952380953
0,60,84,1,0.2852380952380953
0,60,192,1,0.3666666666666667
0,60,556,14,0.21781818181818183
0,60,557,14,0.33743589743589747
0,60,558,14,0.2683333333333333
0,60,575,14,0.22285714285714284
0,61,67,1,0.3666666666666667
0,61,68,1,0.3666666666666667
0,61,89,1,0.27764102564102566
0,61,173,1,0.32999999999999996
0,61,250,2,0.3476190476190476
0,61,607,9,0.2683333333333333
0,61,642,11,0.33743589743589747
0,61,643,11,0.06592355555555555
0,61,666,11,0.004665599999999999
0,62,432,14,0.13692307692307693
0,62,537,14,0.20714285714285713
0,63,37,1,0.3666666666666667
0,63,645,11,0.23495253333333335
0,64,80,1,0.3476190476190476
0,66,465,14,0.16666666666666666
0,66,482,14,0.20714285714285713
0,66,505,14,0.23333333333333334
0,66,613,9,0.23333333333333334
0,67,69,1,0.2752727272727273
0,67,452,14,0.33076923076923076
0,67,649,11,0.17304
0,68,1,1,0.2281904761904762
0,68,18,1,0.3666666666666667
0,68,180,1,0.3
0,68,666,11,0.00373248
0,69,67,1,0.3476190476190476
0,69,180,1,0.2852380952380953
0,69,649,11,0.11843200000000001
0,69,663,11,0.06273454545454546
0,69,666,11,0.00373248
0,70,37,1,0.3
0,70,666,11,0.00373248
0,71,182,1,0.3476190476190476
0,72,663,11,0.10127709090909091
0,73,80,1,0.3666666666666667
0,73,180,1,0.27764102564102566
0,75,556,14,0.1327111111111111
0,75,557,14,0.20071794871794874
0,75,558,14,0.186
0,75,600,14,0.15676190476190477
0,75,615,9,0.23333333333333334
