id_user,x,y
1,0.17161407872340423,0.6673155957446808
2,0.1683643161904762,0.5557134809523809
3,0.18389423103448274,0.15258810482758622
4,0.6293677846153846,0.43017417179487183
5,0.8257244375,0.536977534375
6,0.8523900151515152,0.19461560909090908
7,0.3084907810344828,0.29483255344827586
8,0.419090352027027,0.18409064297297298
9,0.8309807934782608,0.52228425
10,0.22368022391304346,0.4951025630434782
11,0.6601394508928572,0.5679133785714285
12,0.7083590391752578,0.4678970917525773
13,0.6447528696969697,0.22029022727272726
14,0.18270631636363635,0.13410520218181818
15,0.18452324122137406,0.2642995824427481
16,0.5032190645161291,0.40320213064516125
17,0.4711352486486487,0.25015972162162164
18,0.6551581666666667,0.5116564604166667
19,0.4795426263157895,0.18267739484210524
20,0.14963009023255813,0.5250144627906977
21,0.11268264923076923,0.35505364230769226
22,0.36505196153846153,0.3305483846153846
23,0.21000181514285715,0.20121378457142858
24,0.789520027027027,0.5283527567567567
25,0.5208286071428572,0.6915252991071429
26,0.7671865211267606,0.18224055633802816
27,0.157385494375,0.132996113125
28,0.5212583117647059,0.44788291176470585
29,0.8707159655172414,0.2486532551724138
30,0.3922147585585586,0.6199193603603603
31,0.2757500369565217,0.22014321956521737
32,0.39141234705882355,0.5910186455882352
33,0.3792080173913044,0.14481939228260868
34,0.3685544,0.4202979375
35,0.18794186431034482,0.22508298896551726
36,0.7310073469387756,0.26573603010204083
37,0.8254543456790123,0.45836843209876543
38,0.7345384444444444,0.5558716481481482
39,0.5548603565217392,0.2703999072463768
40,0.46858523559322035,0.5694247305084745
41,0.3535339981132075,0.20286348113207547
42,0.7362972992,0.3764962416
43,0.745103808988764,0.5365493179775281
44,0.7583725762711865,0.36391896610169494
45,0.5218908012195123,0.6446766463414634
46,0.5335779,0.36741076904761905
47,0.20178171916666668,0.4887612333333333
48,0.5278909152380952,0.5534726857142858
49,0.8112755263157895,0.15522922789473684
50,0.27560123588235297,0.5505388605882353
51,0.3466556,0.26564748875
52,0.27891029032258063,0.4888456129032258
53,0.46659764935064935,0.6549268701298702
54,0.38492735135135137,0.15190583783783784
55,0.5830177555555556,0.08828720444444445
56,0.39954208194444446,0.35921455555555554
57,0.5917577781250001,0.1555198845
58,0.7909328271604937,0.1200298024691358
59,0.60785994,0.291294714
60,0.15805032000000002,0.4160626518518519
61,0.669508131707317,0.12256612731707317
62,0.538629154954955,0.3341502171171171
63,0.291886185915493,0.6398577507042253
64,0.7568441467889909,0.3121323758715596
65,0.545950553030303,0.675252696969697
66,0.16242300499999998,0.36932004673913044
67,0.58981134375,0.24795661875
68,0.3871935296703297,0.7997458956043956
69,0.6476349128787878,0.5458388454545454
70,0.5569979811320754,0.20874215283018868
71,0.5790221594202898,0.1341781420289855
72,0.33922350673076923,0.30302412153846153
73,0.22005337222222224,0.1290402913888889
74,0.6639679406779662,0.14209445415254235
75,0.49247493181818186,0.3636027954545455
76,0.546331878125,0.8041805
77,0.856021205882353,0.26831105
78,0.38202322786885246,0.6288424098360655
79,0.30527712500000004,0.28948153355263156
80,0.8288434545454546,0.45101917121212126
81,0.507136,0.30835739032258064
82,0.8136851818181818,0.44525703030303027
83,0.527625886,0.59930644
84,0.3731304915254237,0.4025857084745763
85,0.1727584864864865,0.5216574378378379
86,0.526664252,0.155061752
87,0.3876225028985507,0.19501699420289856
88,0.7501311061224489,0.1480010419387755
89,0.7041906966292135,0.5036624157303371
90,0.3124651122448979,0.5454587142857142
91,0.11961598529411765,0.5462118156862745
92,0.40436903999999996,0.41887386800000004
93,0.8432617704918033,0.5370218508196721
94,0.1450917896875,0.6222938125
95,0.39992700113636365,0.37975136363636364
96,0.6142672928571429,0.23071761904761903
97,0.21856227012987012,0.19722955584415583
98,0.734125625,0.569254675
99,0.5124559152542373,0.14698266745762711
100,0.4671051575,0.4141015
101,0.5474500666666666,0.14344724333333334
102,0.6726851802197802,0.342576132967033
103,0.35474444858757065,0.18988525796610167
104,0.8215651770833333,0.25851492083333333
105,0.26931595367647054,0.5387403029411765
106,0.11720222112359552,0.8407066853932584
107,0.7476542079207921,0.13582645356435644
108,0.3254463155172414,0.7070826396551724
109,0.49878856756756756,0.7369678378378378
110,0.713607552542373,0.34583030677966103
111,0.64562335,0.30748095000000003
112,0.7047332092783505,0.16170022608247422
113,0.21440262499999999,0.3235251431818182
114,0.502879029245283,0.8115521377358491
115,0.6510263571428572,0.27439157142857146
116,0.7743482634146341,0.15337142914634144
117,0.7179244833333333,0.19631577833333333
118,0.642666930232558,0.3568145457364341
119,0.50236336,0.349417352
120,0.7319398092436974,0.1302586327983193
121,0.6272379861538462,0.29410309230769227
122,0.3285935357142857,0.20886049285714287
123,0.5077106956521739,0.6539350869565217
124,0.16762435067114093,0.1498190910067114
125,0.7053976666666666,0.5536054435897436
126,0.84170391,0.321866421
127,0.680431,0.20147005094339623
128,0.6115283905660377,0.3087744320754717
129,0.5198122272727274,0.24010012207792208
130,0.5618314146341464,0.3007347
131,0.4761022320987654,0.6212176358024691
132,0.43709152318840583,0.6327589652173913
133,0.5657241379310345,0.17623925000000001
134,0.5775614146341463,0.2026533829268293
135,0.2198599935483871,0.6571196430107527
136,0.5872134777777778,0.19838031222222222
137,0.505505791111111,0.7218009944444445
138,0.84229106,0.154710121
139,0.15826683131313132,0.794518098989899
140,0.26158641803278687,0.6330417868852459
141,0.5473054560439561,0.4994230175824176
142,0.8534994336134454,0.4962026394957983
143,0.4271807714285714,0.1920630020408163
144,0.38178692526315794,0.6717543178947368
145,0.812440537037037,0.13267539962962963
146,0.2657776641304348,0.27326655869565214
147,0.30303185846153846,0.5270835538461538
148,0.8093336367924528,0.12368908849056603
149,0.6014338602272727,0.1702996493181818
150,0.34055011746031744,0.6471872698412698
151,0.7563386666666667,0.5182262933333333
152,0.5608451515151515,0.2062693272727273
153,0.5704251460176992,0.4640164451327433
154,0.4100104842592593,0.21062738611111112
155,0.8650459999999999,0.3035021716216216
156,0.27594812291666665,0.25392039166666663
157,0.6094579855072464,0.5736588420289855
158,0.5687719999999999,0.625272125
159,0.474483584,0.6529480928
160,0.6776565915492958,0.5715529436619718
161,0.780145619736842,0.3552983605263158
162,0.45338747358490566,0.37821462264150946
163,0.5957487289719626,0.2979859953271028
164,0.1740097604651163,0.7195031511627907
165,0.6592130967741936,0.1677405435483871
166,0.7796073255813952,0.19325636220930234
167,0.2821601360655738,0.44473755573770496
168,0.6061850810810812,0.5116834036036035
169,0.15596085901639342,0.16583125409836066
170,0.1422414317826087,0.17380721630434784
171,0.5571435357142857,0.26341341428571424
172,0.2739244717948718,0.7991083076923077
173,0.8460137872340425,0.3383877446808511
174,0.7242306224489796,0.3490409010204082
175,0.197132534375,0.50864321875
176,0.278971980338983,0.4629850508474576
177,0.8233475315315315,0.18891608198198198
178,0.28812472033898306,0.13748038847457628
179,0.13345499971153846,0.32009819134615386
180,0.2517317965432099,0.757047575308642
181,0.6979783478260869,0.4775966304347826
182,0.6138230725274726,0.2081286934065934
183,0.6806692413793104,0.42818922413793103
184,0.2089693457746479,0.2636968161971831
185,0.16243880238095237,0.1999524
186,0.33571905,0.6282983461538462
187,0.5649432429752066,0.5337766991735537
188,0.27450927272727277,0.5992232626262627
189,0.7634124615384615,0.402102125
190,0.28333166470588234,0.4787609617647059
191,0.59572795,0.48425803
192,0.4269201111111111,0.2238661911111111
193,0.7060601567901235,0.12248077308641975
194,0.559469,0.6024743103448277
195,0.22518728857142856,0.5959387761904762
196,0.4199886786885246,0.21547055081967215
197,0.43407375555555555,0.2239258236111111
198,0.2625238151898734,0.2684947759493671
199,0.5520365279999999,0.5741373733333333
200,0.6500346476190476,0.3223973153333333
201,0.38379682479338845,0.8637001115702478
202,0.27598302474226805,0.4937595783505154
203,0.508834014084507,0.832582661971831
204,0.21924093053521126,0.8440851830985915
205,0.37140125444444444,0.6109245777777778
206,0.4137957152380952,0.23570721047619048
207,0.8688353018867925,0.14228324452830188
208,0.44340038260869563,0.36492333043478264
209,0.7200307045454545,0.3473707340909091
210,0.31158182727272726,0.8818696363636364
211,0.6536461351351351,0.4856144391891892
212,0.6816884454545455,0.4985798909090909
213,0.2850651223255814,0.5403111813953488
214,0.14645896891304347,0.6406326521739131
215,0.8379148695652173,0.46013311630434783
216,0.5300596129032258,0.20212169354838708
217,0.6183317627118644,0.584457
218,0.7861218,0.50298366
219,0.1528077265625,0.40536310625
220,0.18962169545454544,0.46401881818181817
221,0.7410557179487179,0.5425192820512821
222,0.4157648342857143,0.7743356
223,0.4478161391666667,0.2351446786666667
224,0.7025869069767442,0.5186970813953488
225,0.8605554054054053,0.33146053423423427
226,0.12180975741935483,0.7107876322580645
227,0.21390616666666665,0.8386239607843137
228,0.6355729032258065,0.2558421951612903
229,0.25337562,0.31526379000000004
230,0.43650588783783784,0.24796470945945945
231,0.8004524310344827,0.4670850862068966
232,0.3946045443037975,0.7702136455696202
233,0.7887043018867924,0.12754072603773584
234,0.20508197272727274,0.5250534
235,0.4566461176470588,0.2820368274509804
236,0.5352517648148148,0.43620568870370374
237,0.1713525975,0.75920165
238,0.6064133031914893,0.1403500284042553
239,0.5270528360902256,0.8078318105263158
240,0.4039002982456141,0.35755958245614033
241,0.558071908490566,0.21604660594339622
242,0.394874,0.16023516097560975
243,0.7766511020408163,0.5208281020408163
244,0.598959,0.2827216042553191
245,0.804358888888889,0.27519041904761904
246,0.66443758,0.2921288775
247,0.1869972666666667,0.16405561
248,0.8699692313432836,0.35906575298507465
249,0.27756030000000004,0.5585714736842105
250,0.4273406875,0.55216814375
251,0.44385914614035094,0.6843146052631579
252,0.5717259741935484,0.6207397709677419
253,0.6578868448275862,0.3760305913793104
254,0.5107242642857143,0.8299209464285714
255,0.14760852592592594,0.20219567592592594
256,0.6357276808510638,0.1986536929787234
257,0.5476478181818182,0.5435482931818182
258,0.6424717916666667,0.56211323125
259,0.19234049021739127,0.6300278934782608
260,0.8391099104477613,0.3808504179104477
261,0.49814711475409834,0.5546002803278688
262,0.7924885333333332,0.5282723466666667
263,0.5430909166666666,0.4980498958333333
264,0.645449303030303,0.5078866454545455
265,0.6062327384615385,0.5346938046153846
266,0.6139867792207793,0.5708478571428572
267,0.5510326823529412,0.564951654117647
268,0.19284210000000002,0.49193800000000004
269,0.43413633474576274,0.12071887652542374
270,0.4343307853658536,0.6888512163414634
271,0.335238917721519,0.3971416582278481
272,0.12653374870967743,0.2277503514516129
273,0.5646948297872341,0.30933191063829785
274,0.7008775168421052,0.5087919357894737
275,0.5905784523809524,0.3137492142857143
276,0.27041330465116276,0.34013553488372095
277,0.797103417721519,0.16612959784810127
278,0.8155962105263158,0.3180213947368421
279,0.27112548,0.38615217363636367
280,0.8382467724637681,0.4699400144927536
281,0.4884351366197183,0.13194102830985915
282,0.5604273125,0.4549988975
283,0.28974518928571424,0.4732269642857143
284,0.19818499166666664,0.4803366511904762
285,0.2572816119047619,0.21112682857142856
286,0.36160278947368424,0.5554187105263158
287,0.6842794065934066,0.32288539120879123
288,0.7758408787878788,0.5502494193939393
289,0.6530108494949495,0.5581673535353535
290,0.4402746578947368,0.4281179447368421
291,0.5729434433962264,0.46987746132075475
292,0.5049570781818182,0.6433007454545454
293,0.5050547647058824,0.5395197985294118
294,0.1210997276,0.58498826
295,0.4281013676923077,0.6534859984615384
296,0.407548137037037,0.7199922777777777
297,0.771859612087912,0.15685153527472528
298,0.8795542500000001,0.15379568666666665
299,0.5067029568421052,0.20844400315789474
300,0.20256571926605504,0.6919736541284404
301,0.5101507947368421,0.5725293824561403
302,0.5865777790123456,0.2383989827160494
303,0.18869483454545452,0.518922986013986
304,0.39009525342465756,0.6665292876712329
305,0.14482891153846153,0.5042360942307693
306,0.2901643117647059,0.3410280794117647
307,0.4272732032258065,0.8486088064516129
308,0.4151933327380952,0.6684868571428572
309,0.1831705846153846,0.20007058980769232
310,0.7899699620689655,0.24998598448275863
311,0.30836147380952383,0.7022349523809523
312,0.5045945942028986,0.504348920289855
313,0.23621361295454546,0.6531225227272727
314,0.4886897115384615,0.45154342115384616
315,0.8008729590163934,0.2932272721311475
316,0.42882196333333333,0.7885923
317,0.2763364674603175,0.5273999198412699
318,0.18375580974576272,0.10287469016949154
319,0.7276493818181818,0.5695212545454545
320,0.5117256521276595,0.6632278936170213
321,0.1502269306122449,0.5031035781632652
322,0.8679608591549296,0.13901193211267607
323,0.8339729117647059,0.33972121666666666
324,0.6769758559322033,0.48569594067796606
325,0.33970723733333336,0.14969194386666668
326,0.14014245687500002,0.8321610625
327,0.8236865624999999,0.15716590142857143
328,0.15563736119047616,0.24257035793650794
329,0.24611521666666666,0.41778054166666667
330,0.13526026857142856,0.3014923
331,0.5754488075471699,0.19388916037735848
332,0.1692315253488372,0.6050353720930233
333,0.5651110025641025,0.5944516512820512
334,0.15654185512820512,0.49000496410256406
335,0.6487966341463415,0.4467022926829268
336,0.18367463972222223,0.5679884722222223
337,0.3073007018181818,0.44474278181818183
338,0.2534443012820513,0.5725404871794871
339,0.6514507136,0.546383832
340,0.8190390183333334,0.23827246916666667
341,0.5803937742857143,0.3916789371428572
342,0.6838879789772727,0.3660184772727273
343,0.47552362207792204,0.4342299662337662
344,0.236959525,0.40734814999999996
345,0.2498397125,0.13806560916666666
346,0.2303100489552239,0.839930304477612
347,0.19928093045977013,0.14878001448275863
348,0.17254951153846154,0.7288533346153846
349,0.7408962160493827,0.20287944444444445
350,0.21731472400000001,0.73148832
351,0.2534708568181818,0.38161847727272724
352,0.6683912777777777,0.35449669074074075
353,0.4598616465517241,0.2609430698275862
354,0.5285565856,0.8309998399999999
355,0.23525027005347596,0.8042726524064171
356,0.27708944831460675,0.18477709775280898
357,0.39234434210526314,0.755578947368421
358,0.2938556468085106,0.5193663829787234
359,0.20290825393442624,0.422687
360,0.633901473,0.449395753
361,0.5240997021276596,0.7915755531914893
362,0.36114353898305085,0.519990186440678
363,0.890035,0.130565675
364,0.3328344489795918,0.49169020408163266
365,0.21856246548672567,0.704475271681416
366,0.7041911026315789,0.48300592894736843
367,0.1447799914893617,0.7365385361702128
368,0.16546222459016394,0.7641532950819673
369,0.8482176801526717,0.3944149870229008
370,0.42907059333333336,0.48167168888888884
371,0.8265011,0.48716473000000005
372,0.7586964423076924,0.33382813846153847
373,0.1534247358490566,0.23240687735849055
374,0.329808532051282,0.1563585573076923
375,0.40768531764705884,0.6363693070588236
376,0.2971334358974359,0.38648247435897437
377,0.37930070958904105,0.8051555205479453
378,0.3893101176470588,0.6946537852941176
379,0.4425082448979592,0.6932898408163265
380,0.3128127866666667,0.47882612
381,0.5485442647887324,0.3965416056338028
382,0.13841967873786407,0.21997388834951456
383,0.23429404857142855,0.7949876342857143
384,0.8432080802919708,0.23714983204379564
385,0.31100329577464786,0.6598781267605633
386,0.4620677767441861,0.2129224558139535
387,0.43970351470588237,0.8344926617647058
388,0.13458350909090908,0.1900230318181818
389,0.4564786252427185,0.8016216310679611
390,0.2251493485148515,0.17289760594059406
391,0.4614036047619048,0.5334544126984126
392,0.6140402825242718,0.1823649422330097
393,0.2895159557692307,0.3393269865384615
394,0.381156376122449,0.353129487755102
395,0.5872584210526316,0.6663270473684211
396,0.3595587469026549,0.19340530707964604
397,0.8120210833333333,0.23008181388888888
398,0.3501494350877193,0.3603953912280702
399,0.23245077289719626,0.650888906542056
400,0.7897848652173913,0.4415892304347826
401,0.7778497419354838,0.13619785591397848
402,0.19102327200000002,0.38148866400000003
403,0.8077407222222222,0.26297961296296296
404,0.46852562976190476,0.5578433035714285
405,0.12583292728,0.56349212
406,0.4459772875,0.62706443625
407,0.18275566666666668,0.5278370901960784
408,0.4833182131313132,0.264469202020202
409,0.3726787452830188,0.14401357735849057
410,0.5761876585365854,0.5269632195121952
411,0.38913190238095235,0.30380938333333335
412,0.40262132156862745,0.14063768823529413
413,0.7483137532608695,0.20461554130434784
414,0.7430229076923077,0.48470451076923077
415,0.49504275,0.7908692
416,0.16061576585365853,0.8957082682926829
417,0.6995721694915255,0.5186326983050847
418,0.40630133278688524,0.7443147172131147
419,0.19548214520833332,0.20416618141666668
420,0.3176898202380952,0.18520934642857143
421,0.18533064864864865,0.38631856216216215
422,0.285382102,0.160837336
423,0.26780875454545455,0.2618929515151515
424,0.6345502291970803,0.20732587737226277
425,0.20036303980582526,0.7496114854368932
426,0.16634204903448277,0.40930438137931036
427,0.3410632333333334,0.5650589083333334
428,0.3940622,0.43820440000000005
429,0.30376406470588235,0.14481115137254902
430,0.19223503903614458,0.5003220602409638
431,0.35713028,0.555453572
432,0.2051768275862069,0.26282134827586207
433,0.3874828387096774,0.7433619677419355
434,0.28125845,0.5428342666666667
435,0.273532846875,0.55333713828125
436,0.6928861416666667,0.20337519583333333
437,0.27275768068181816,0.6084658829545454
438,0.20254989647058824,0.8721865294117648
439,0.8063325316455696,0.36335717594936706
440,0.5285917826086957,0.7229882608695652
441,0.14339694194444444,0.517080125
442,0.6718544468085106,0.2555747170212766
443,0.6750218545454546,0.5442594717171717
444,0.6171180764705883,0.38992099970588234
445,0.16045795352112677,0.43983972253521125
446,0.14921022464285713,0.5808350107142858
447,0.20606130208333331,0.67279190625
448,0.246216605,0.836760625
449,0.5792157846153846,0.15972431923076924
450,0.2962871752380953,0.5767890504761904
451,0.6084257096774194,0.5898144838709677
452,0.4380493185185185,0.7622933240740741
453,0.5650342457142857,0.5860098571428571
454,0.21210985223880596,0.39363615820895526
455,0.2311856956521739,0.729735
456,0.18600165749999997,0.18604854772727275
457,0.7447368368421052,0.23140213333333334
458,0.3760925975308642,0.5476432222222223
459,0.49336562500000003,0.3935862375
460,0.48851991397849465,0.49035483978494626
461,0.6107955928571429,0.2465234345238095
462,0.6688623827586206,0.32334971724137934
463,0.19384619737991265,0.8519881379912664
464,0.2700474909090909,0.8905459090909091
465,0.6171003636363636,0.43459554545454543
466,0.719143303030303,0.5021457878787878
467,0.18327035784313728,0.48838365947712414
468,0.7115171499999999,0.403002795
469,0.5249328857142858,0.6558782857142857
470,0.6277400428571429,0.3735202328571428
471,0.15459628622047242,0.8631913779527559
472,0.4683013536585366,0.6422700243902439
473,0.2056428898795181,0.39844774698795177
474,0.12683716574468085,0.30111810425531915
475,0.5227489150943396,0.5025537264150943
476,0.18431774285714286,0.5383796857142857
477,0.3155227507692308,0.2695860230769231
478,0.19897512444444443,0.6286562666666667
479,0.1352849259649123,0.7491672807017543
480,0.28494591128205127,0.7832250512820513
481,0.45283218124999997,0.64973448
482,0.739656579710145,0.1889328439130435
483,0.5175556342105263,0.567387797368421
484,0.19950945538461537,0.8185254923076923
485,0.8698924465116279,0.37105512674418606
486,0.4370717073170732,0.8227854390243903
487,0.5719652184210526,0.4644324302631579
488,0.22522262631578946,0.8001747894736841
489,0.4169084694736842,0.7187783894736842
490,0.7103457448979592,0.238472543877551
491,0.5539262903225806,0.5646061758064517
492,0.3858123031578947,0.4556566126315789
493,0.3327351333333333,0.37647816333333334
494,0.2732935314814815,0.7808897296296295
495,0.7487846981132076,0.16342056716981132
496,0.18025269393939394,0.48688642424242423
497,0.5693879223140496,0.37526763471074376
498,0.11068850620689655,0.7523956551724138
499,0.32436303466666666,0.27935199866666666
500,0.472851075,0.22268611749999997
501,0.1596561695652174,0.5667400362318841
502,0.5028418296296296,0.17479365148148146
503,0.14694100031250001,0.5927255
504,0.3708123336734694,0.7568538469387756
505,0.8112594426229508,0.49323411967213115
506,0.7064743898305085,0.2806851152542373
507,0.3944464117647059,0.7686838199999999
508,0.5332686775510204,0.571479612244898
509,0.12833922340314136,0.30440703036649214
510,0.8720499838709678,0.5307384999999999
511,0.8631422083333332,0.5280396458333333
512,0.1769881425531915,0.7059583
513,0.5264404068965518,0.7827901459770115
514,0.1360516677419355,0.49489738709677417
515,0.4131822421875,0.86164275
516,0.31169970357142857,0.3305093875
517,0.13031391657142857,0.6682661207142857
518,0.23076191327433626,0.5186533017699115
519,0.3299463303571429,0.5555819107142858
520,0.5869158451219512,0.5649845853658536
521,0.32921855125,0.8574442624999999
522,0.1964804375,0.4888571
523,0.1365496825,0.7495570500000001
524,0.845737,0.19509742686567164
525,0.519371681081081,0.6270605675675676
526,0.21152329070175438,0.20817349149122807
