timestamp,sp_id,sr_id,sr_type,T_D,T_I,Trust
0,1,117,1,1.0,0.75,0.875
0,2,62,1,1.0,0.75,0.875
0,2,164,1,1.0,0.75,0.875
0,2,236,2,1.0,0.75,0.875
0,3,381,10,1.0,0.75,0.875
0,3,427,11,1.0,0.75,0.875
0,5,222,2,1.0,0.75,0.875
0,6,32,1,1.0,0.75,0.875
0,7,218,2,1.0,0.75,0.875
0,7,390,9,1.0,0.75,0.875
0,9,213,2,1.0,0.75,0.875
0,9,427,11,1.0,0.8333333333333333,0.9166666666666666
0,11,161,1,1.0,0.75,0.875
0,12,223,2,1.0,0.75,0.875
0,12,427,11,1.0,0.875,0.9375
0,12,428,11,1.0,0.75,0.875
0,13,67,1,1.0,0.75,0.875
0,13,160,1,1.0,0.75,0.875
0,13,161,1,1.0,0.8333333333333333,0.9166666666666666
0,13,303,4,1.0,0.75,0.875
0,15,188,2,1.0,0.75,0.875
0,15,428,11,1.0,0.8333333333333333,0.9166666666666666
0,16,2,1,1.0,0.75,0.875
0,16,427,11,1.0,0.9,0.95
0,18,12,1,1.0,0.75,0.875
0,19,20,1,1.0,0.75,0.875
0,19,25,1,1.0,0.75,0.875
0,19,427,11,1.0,0.9166666666666667,0.9583333333333334
0,19,428,11,1.0,0.875,0.9375
0,20,47,1,1.0,0.75,0.875
0,20,393,11,1.0,0.75,0.875
0,21,428,11,1.0,0.9,0.95
0,22,428,11,1.0,0.9166666666666667,0.9583333333333334
0,25,47,1,1.0,0.8333333333333333,0.9166666666666666
0,25,427,11,1.0,0.9285714285714285,0.9642857142857142
0,26,427,11,1.0,0.9375,0.96875
0,26,428,11,1.0,0.9285714285714285,0.9642857142857142
0,27,268,2,1.0,0.75,0.875
0,28,227,2,1.0,0.75,0.875
0,30,208,2,1.0,0.75,0.875
0,30,397,11,1.0,0.75,0.875
0,30,427,11,1.0,0.9444444444444444,0.9722222222222222
0,33,29,1,1.0,0.75,0.875
0,33,161,1,1.0,0.875,0.9375
0,33,376,14,1.0,0.75,0.875
0,33,381,10,1.0,0.8333333333333333,0.9166666666666666
0,34,427,11,1.0,0.9500000000000001,0.9750000000000001
0,35,393,11,1.0,0.8333333333333333,0.9166666666666666
0,36,428,11,1.0,0.9375,0.96875
