id_device,x,y
14803,0.811751111,0.513130012
14804,0.810658844,0.513130012
14805,0.828135111,0.515136519
14806,0.829773511,0.515387333
14807,0.831958044,0.515638146
14808,0.830865778,0.515638146
14809,0.809566578,0.512879199
14810,0.808292267,0.512628386
14811,0.807017956,0.512377573
14812,0.818850844,0.513882452
14813,0.819579022,0.514133265
14814,0.820853333,0.514133265
14815,0.822127644,0.514384079
14816,0.823037867,0.514384079
14817,0.797551644,0.511123508
14818,0.781167644,0.509117007
14819,0.853803378,0.500840217
14820,0.852711111,0.500589406
14821,0.850708622,0.500338595
14822,0.850526578,0.501091028
14823,0.849434311,0.500840217
14824,0.854895644,0.51212676
14825,0.853257244,0.511875947
14826,0.852347022,0.511625134
14827,0.8530752,0.511374321
14828,0.850344533,0.511625134
14829,0.849980444,0.511374321
14830,0.847977956,0.511374321
14831,0.847249778,0.510621883
14832,0.846157511,0.51037107
14833,0.858718578,0.505605636
14834,0.858536533,0.506358072
14835,0.858354489,0.507612133
14836,0.858172444,0.509117007
14837,0.8579904,0.51037107
14838,0.859264711,0.510621883
14839,0.859446756,0.509117007
14840,0.8596288,0.507862945
14841,0.859810844,0.506608884
14842,0.829955556,0.484286773
14843,0.831229867,0.484537581
14844,0.832322133,0.48478839
14845,0.8334144,0.48478839
14846,0.834688711,0.485039198
14847,0.835780978,0.485290007
14848,0.8366912,0.485290007
14849,0.8416064,0.486042432
14850,0.845065244,0.48654405
14851,0.845793422,0.48654405
14852,0.847067733,0.486794859
14853,0.848342044,0.487045667
14854,0.849616356,0.487045667
14855,0.850890667,0.487045667
14856,0.851800889,0.487296476
14857,0.852893156,0.487547285
14858,0.853621333,0.487547285
14859,0.8547136,0.487798094
14860,0.855805867,0.487798094
14861,0.856898133,0.488048903
14862,0.857808356,0.488048903
14863,0.858536533,0.488299712
14864,0.860721067,0.488550521
14865,0.862177422,0.488550521
14866,0.863451733,0.48880133
14867,0.864726044,0.48905214
14868,0.866000356,0.48905214
14869,0.867092622,0.489302949
14870,0.850162489,0.510872696
14871,0.858718578,0.515136519
14872,0.858536533,0.516139773
14873,0.858354489,0.517143028
14874,0.851800889,0.500589406
14875,0.858172444,0.518647912
14876,0.857444267,0.515136519
14877,0.856169956,0.524165832
14878,0.856169956,0.525169092
14879,0.855987911,0.526172353
14880,0.855623822,0.528178877
14881,0.855441778,0.529432956
14882,0.856534044,0.529934588
14883,0.856898133,0.528429693
14884,0.857080178,0.526423168
14885,0.857262222,0.525419907
14886,0.857262222,0.524165832
14887,0.859992889,0.521657684
14888,0.8612672,0.521908499
14889,0.862541511,0.522159313
14890,0.863633778,0.522159313
14891,0.864726044,0.522410128
14892,0.865818311,0.522660943
14893,0.866910578,0.522660943
14894,0.869641244,0.523162572
14895,0.870733511,0.523162572
14896,0.871825778,0.523162572
14897,0.872918044,0.523413387
14898,0.874192356,0.523664202
14899,0.875648711,0.523915017
14900,0.878379378,0.524165832
14901,0.877105067,0.523915017
14902,0.833960533,0.520152797
14903,0.833960533,0.521156055
14904,0.833778489,0.522410128
14905,0.8350528,0.521657684
14906,0.833596444,0.523664202
14907,0.8334144,0.524667462
14908,0.833232356,0.525670723
14909,0.834324622,0.526924799
14910,0.834506667,0.526172353
14911,0.834506667,0.524667462
14912,0.834688711,0.523915017
14913,0.834870756,0.522911757
14914,0.844337067,0.519651169
14915,0.8432448,0.519400355
14916,0.845429333,0.519651169
14917,0.846339556,0.519901983
14918,0.840332089,0.51914954
14919,0.841242311,0.519400355
14920,0.842334578,0.519400355
14921,0.847431822,0.519901983
14922,0.848342044,0.520152797
14923,0.849434311,0.520152797
14924,0.850526578,0.520403612
14925,0.851800889,0.520654426
14926,0.8710976,0.549749177
14927,0.872007822,0.549749177
14928,0.873100089,0.550250815
14929,0.8743744,0.550501635
14930,0.875648711,0.550752454
14931,0.877105067,0.551003273
14932,0.878015289,0.551254093
14933,0.879107556,0.551504912
14934,0.880017778,0.551755732
14935,0.881110044,0.552006552
14936,0.870005333,0.548244262
14937,0.871279644,0.548495081
14938,0.872553956,0.5487459
14939,0.873646222,0.548996719
14940,0.874738489,0.549247538
14941,0.880563911,0.550501635
14942,0.881838222,0.550752454
14943,0.875830756,0.549498358
14944,0.846885689,0.544983619
14945,0.847795911,0.545234438
14946,0.849252267,0.545485256
14947,0.850344533,0.545736075
14948,0.8514368,0.545736075
14949,0.852529067,0.545986893
14950,0.856534044,0.545485256
14951,0.857626311,0.545485256
14952,0.858900622,0.545736075
14953,0.860539022,0.546237712
14954,0.861813333,0.54648853
14955,0.2812736,0.179334429
14956,0.280545422,0.179334429
14957,0.279817244,0.179835945
14958,0.278724978,0.180337461
14959,0.2779968,0.180588219
14960,0.277450667,0.181089736
14961,0.322051556,0.217199354
14962,0.321687467,0.217951647
14963,0.319502933,0.223719238
14964,0.319320889,0.224220769
14965,0.3664704,0.23575602
14966,0.366106311,0.237009857
14967,0.365924267,0.237511393
14968,0.365560178,0.239768302
14969,0.365196089,0.240520606
14970,0.364467911,0.241774447
14971,0.321505422,0.254312914
14972,0.320777244,0.253811373
14973,0.320231111,0.253560603
14974,0.319684978,0.250802133
14975,0.319138844,0.250551363
14976,0.318592711,0.250049824
14977,0.138004622,0.566303336
14978,0.137822578,0.567306624
14979,0.137822578,0.569313202
14980,0.137640533,0.57006567
14981,0.185882311,0.576336248
14982,0.185518222,0.577088719
14983,0.185700267,0.582105202
14984,0.185154133,0.582606851
14985,0.210276267,0.571319783
14986,0.211914667,0.572824721
14987,0.212642844,0.573326367
14988,0.213188978,0.573828013
14989,0.225568,0.606184552
14990,0.225203911,0.606937038
14991,0.224111644,0.608943669
14992,0.223747556,0.609445327
14993,0.877469156,0.799334846
14994,0.852347022,0.777510138
14995,0.860174933,0.797327963
14996,0.808656356,0.761455381
14997,0.870551467,0.790805613
14998,0.793364622,0.758695987
14999,0.724369778,0.764465635
15000,0.890212267,0.801341732
15001,0.798825956,0.80686068
15002,0.722731378,0.732607417
15003,0.7646016,0.786290155
15004,0.606951111,0.627003466
15005,0.741481956,0.781774712
15006,0.780621511,0.799836567
15007,0.813207467,0.800589149
15008,0.692876089,0.73160402
15009,0.780439467,0.755685745
15010,0.705983289,0.731854869
15011,0.845611378,0.824421105
15012,0.621878756,0.618726032
15013,0.620058311,0.613458598
15014,0.346627556,0.251805212
15015,0.3550016,0.259328329
15016,0.345535289,0.241022143
15017,0.332064,0.246037514
15018,0.357186133,0.253560603
15019,0.340802133,0.241523679
15020,0.339709867,0.248795976
15021,0.614050844,0.627254298
15022,0.614050844,0.613207768
15023,0.623335111,0.620231017
15024,0.369019022,0.252557522
15025,0.350450489,0.242526752
15026,0.616417422,0.616468558
15027,0.847245991,0.510654238
15028,0.84810049,0.510764119
15029,0.848918361,0.510873975
15030,0.850041411,0.511032664
15031,0.851213286,0.511191353
15032,0.852409573,0.511350043
15033,0.853618075,0.511472113
15034,0.85491201,0.511655232
15035,0.855961824,0.511777302
15036,0.764689855,0.506699176
15037,0.765727436,0.506845651
15038,0.76677725,0.507040958
15039,0.767888085,0.507187458
15040,0.76899892,0.507309528
15041,0.770146383,0.507492621
15042,0.784379782,0.509421343
15043,0.785368557,0.509543413
15044,0.786418371,0.509628865
15045,0.787748933,0.509811958
15046,0.788859769,0.509958433
15047,0.78986074,0.510117147
15048,0.791008203,0.510275836
15049,0.791874898,0.510434526
15050,0.792936909,0.510593215
15051,0.794157626,0.51073969
15052,0.795305089,0.510910593
15053,0.796403709,0.510996045
15054,0.797477935,0.511179139
15055,0.798539946,0.511313424
15056,0.799479877,0.511472113
15057,0.807145896,0.512448679
15058,0.808549714,0.512643987
15059,0.809489646,0.512778272
15060,0.810502832,0.512875914
15061,0.81166251,0.513022414
15062,0.819243077,0.514108836
15063,0.82057364,0.514316359
15064,0.821769927,0.514523882
15065,0.822587798,0.51445062
15066,0.823442297,0.514621524
15067,0.824345601,0.514743595
15068,0.8253832,0.514890095
15069,0.826420799,0.515073189
15070,0.827360749,0.51519526
15071,0.828459387,0.515292926
15072,0.829777735,0.51547602
15073,0.830839745,0.515610306
15074,0.831791892,0.515781185
15075,0.866623275,0.513271421
15076,0.867612031,0.513405706
15077,0.869675032,0.513674252
15078,0.870651591,0.513796323
15079,0.871786838,0.513930608
15080,0.872824437,0.514089298
15081,0.873996312,0.514272417
15082,0.875021714,0.514357844
15083,0.817424217,0.506735795
15084,0.818644916,0.506870055
15085,0.819536042,0.506979936
15086,0.82057364,0.50712641
15087,0.82167226,0.507285099
15088,0.822685447,0.507407169
15089,0.823906164,0.507565858
15090,0.824980372,0.507736761
15091,0.826091207,0.507834428
15092,0.82723867,0.507993117
15093,0.828410544,0.508151806
15094,0.829594634,0.508310495
15095,0.830827548,0.508456969
15096,0.831791892,0.508603469
15097,0.839445714,0.518550571
15098,0.840519922,0.51874588
15099,0.841594148,0.518941189
15100,0.84283926,0.519038856
15101,0.844108783,0.519185332
15102,0.845158597,0.519382271
15103,0.846208393,0.519528746
15104,0.847319246,0.519675247
15105,0.848564357,0.519833937
15106,0.849748447,0.520004842
15107,0.850859282,0.520139103
15108,0.852043354,0.520297793
15109,0.859709373,0.521237745
15110,0.860698147,0.521433055
15111,0.861625882,0.521640578
15112,0.864836327,0.522043412
15113,0.865715238,0.522128864
15114,0.8666796,0.522250936
15115,0.86773624,0.522403381
15116,0.868798251,0.522549857
15117,0.869658102,0.522678174
15118,0.870915428,0.522861268
15119,0.872062891,0.522946721
15120,0.873210353,0.523129841
15121,0.874279209,0.523270071
15122,0.875744048,0.523521388
15123,0.84618398,0.510519978
15124,0.877123435,0.523704483
15125,0.878771392,0.523912007
15126,0.879796776,0.524046293
15127,0.814457912,0.50397699
15128,0.814604403,0.502927193
15129,0.814726464,0.501730898
15130,0.814909582,0.500913028
15131,0.814921779,0.500021921
15132,0.81510488,0.499045363
15133,0.81023428,0.495151305
15134,0.81117423,0.495285588
15135,0.812321675,0.495419872
15136,0.81324941,0.495566345
15137,0.814225987,0.495651796
15138,0.815153722,0.495810484
15139,0.816374421,0.495993601
15140,0.817814848,0.496188907
15141,0.818803622,0.496323191
15142,0.819767966,0.496372023
15143,0.820768956,0.496591733
15144,0.821855379,0.496701613
15145,0.822844135,0.496823683
15146,0.823784085,0.496945752
15147,0.824919332,0.497080036
15148,0.828837803,0.497604932
15149,0.830095129,0.497824643
15150,0.831047276,0.497910094
15151,0.832145896,0.498032163
15152,0.833232319,0.498178662
15153,0.834221094,0.498361754
15154,0.840971593,0.499179623
15155,0.842375392,0.499387143
15156,0.844108783,0.499667926
15157,0.845671289,0.499875447
15158,0.848173726,0.500241656
15159,0.849443268,0.50038813
15160,0.850566318,0.500497985
15161,0.85195792,0.500644484
15162,0.852812401,0.500790958
15163,0.853801175,0.50096186
15164,0.855046286,0.501096145
15165,0.854894443,0.543548336
15166,0.855016504,0.542645015
15167,0.855089758,0.541814933
15168,0.855162995,0.540887208
15169,0.85535831,0.539739742
15170,0.856017493,0.534600599
15171,0.855858787,0.535601559
15172,0.855675687,0.536443852
15173,0.855529196,0.537664554
15174,0.855529196,0.52920509
15175,0.85566349,0.528082037
15176,0.855949609,0.525717725
15177,0.856120512,0.524716747
15178,0.856254788,0.523752388
15179,0.858049219,0.518955034
15180,0.858183495,0.517929631
15181,0.858354398,0.517062944
15182,0.858452047,0.516281684
15183,0.858586322,0.515219664
15184,0.859228302,0.510270745
15185,0.859337529,0.509718957
15186,0.859446756,0.508816032
15187,0.859574187,0.507637214
15188,0.859756231,0.506483478
15189,0.856871974,0.518938957
15190,0.857018465,0.518011221
15191,0.857091701,0.517229986
15192,0.857316799,0.516086375
15193,0.857433508,0.515008303
15194,0.858043848,0.510333022
15195,0.858268946,0.508847609
15196,0.858342183,0.508127376
15197,0.858464262,0.507187458
15198,0.858574126,0.506198681
15199,0.858732814,0.505100049
15200,0.832365624,0.540610305
15201,0.832451075,0.539475054
15202,0.832536527,0.538461852
15203,0.83270743,0.537448676
15204,0.832829491,0.536459905
15205,0.833024807,0.535373491
15206,0.833122455,0.534360292
15207,0.833207907,0.533408142
15208,0.833342183,0.532309516
15209,0.833513086,0.531369582
15210,0.836796786,0.506979936
15211,0.836894434,0.505954541
15212,0.837077535,0.504855909
15213,0.83727285,0.503391069
15214,0.837419341,0.502219177
15215,0.831291416,0.539523863
15216,0.831425692,0.538535116
15217,0.831633204,0.537607368
15218,0.831743068,0.536533143
15219,0.831865147,0.535532183
15220,0.831987208,0.534250434
15221,0.832084875,0.53324945
15222,0.832280172,0.532211873
15223,0.832402251,0.531162056
15224,0.833159083,0.525095152
15225,0.833305574,0.524020936
15226,0.833427635,0.522897887
15227,0.833586323,0.521726031
15228,0.833745029,0.520712841
15229,0.833879305,0.519699651
15230,0.835624911,0.50647944
15231,0.835759187,0.50546626
15232,0.835917875,0.504428651
15233,0.836076563,0.503317807
15234,0.836210839,0.502182559
15235,0.857231693,0.524969719
15236,0.85687769,0.5292544
15237,0.85687769,0.528143562
15238,0.857109614,0.525763173
15239,0.834250166,0.526205486
15240,0.834335618,0.525143484
15241,0.857402597,0.52400536
15242,0.868674042,0.513539992
15243,0.834457697,0.524179125
15244,0.83460417,0.523141529
15245,0.834750661,0.522335862
15246,0.834933761,0.521310481
15247,0.835625239,0.515863276
15248,0.83571069,0.51485009
15249,0.835893809,0.513739263
15250,0.83601587,0.512677245
15251,0.83113271,0.540476017
15252,0.834697504,0.513751452
15253,0.83485621,0.512481936
15254,0.86557672,0.513114286
15255,0.864465885,0.51300443
15256,0.86253716,0.512711455
15257,0.844613938,0.530551194
15258,0.845688164,0.530770909
15259,0.846713548,0.530844172
15260,0.847836598,0.530978434
15261,0.848837569,0.531124936
15262,0.850070484,0.531295817
15263,0.85126677,0.531442318
15264,0.858659577,0.532431588
15265,0.859489645,0.532541445
15266,0.860588283,0.532700137
15267,0.861564843,0.532822209
15268,0.862614657,0.532993116
15269,0.870993343,0.534213313
15270,0.871957687,0.534286552
15271,0.87328825,0.534469648
15272,0.875082699,0.534701578
15273,0.877861225,0.535068297
15274,0.87924063,0.535202584
15275,0.880620017,0.535385681
15276,0.881962795,0.535617611
15277,0.882927157,0.535739684
15278,0.844824764,0.544046913
15279,0.847144101,0.544327679
15280,0.848450252,0.544510776
15281,0.849536675,0.544657254
15282,0.851025944,0.544840377
15283,0.856462647,0.545526365
15284,0.857353754,0.545709463
15285,0.858208253,0.545892585
15286,0.858965084,0.546014634
15287,0.860942633,0.54631983
15288,0.862065683,0.546563952
15289,0.862993418,0.546795884
15290,0.863945565,0.546966792
15291,0.864995361,0.547198724
15292,0.868774968,0.547916542
15293,0.869995667,0.548258333
15294,0.871289602,0.548526885
15295,0.872351613,0.548758817
15296,0.873523488,0.549039584
15297,0.874890678,0.549356971
15298,0.875952689,0.549576688
15299,0.880803463,0.550677735
15300,0.88181665,0.550885238
15301,0.847009825,0.545572792
15302,0.84812066,0.54568265
15303,0.849451223,0.545877963
15304,0.850586489,0.54604887
15305,0.851697324,0.546158729
15306,0.852759335,0.546305207
15307,0.870801323,0.549625523
15308,0.871936588,0.549894075
15309,0.873047423,0.550174842
15310,0.874023983,0.55035794
15311,0.87518366,0.550638707
15312,0.876209044,0.550834021
15313,0.877319879,0.551065953
15314,0.878479557,0.551346721
15315,0.879407292,0.551529819
15316,0.880457087,0.551737347
15317,0.881677786,0.55194485
15318,0.853703526,0.542954048
15319,0.853849999,0.541708937
15320,0.854008688,0.540671329
15321,0.854155179,0.539645936
15322,0.854313867,0.538388613
15323,0.854399318,0.537424271
15324,0.854533594,0.536350047
15325,0.854692283,0.535214799
15326,0.854838774,0.534103957
15327,0.77841739,0.508616611
15328,0.777330967,0.508470112
15329,0.833854511,0.542822694
15330,0.835172877,0.542993602
15331,0.821349514,0.54173427
15332,0.822521388,0.541844153
15333,0.839311056,0.54346968
15334,0.840678246,0.543628372
15335,0.841850121,0.543787065
15336,0.823705478,0.541941796
15337,0.779674716,0.508799704
15338,0.780663472,0.50890956
15339,0.819310944,0.541551173
15340,0.820275306,0.541624411
15341,0.818309972,0.541441314
15342,0.869518455,0.534031647
15343,0.867662986,0.533726478
15344,0.866710839,0.533579976
15345,0.865563376,0.533409095
15346,0.838573631,0.534764056
15347,0.83869571,0.533641025
15348,0.838866613,0.532383682
15349,0.839013086,0.531285057
15350,0.763327289,0.504351577
15351,0.765875911,0.488048903
15352,0.832504178,0.541973801
15353,0.832504178,0.541973801
15354,0.8383296,0.498332108
15355,0.8579904,0.522660943
15356,0.856898133,0.513380826
15357,0.862359467,0.494068332
15358,0.886571378,0.537208268
15359,0.888937956,0.518397098
15360,0.593843911,0.30547093
15361,0.5516096,0.35512595
15362,0.515746844,0.333809202
15363,0.6007616,0.300204584
15364,0.612412444,0.317759143
15365,0.647364978,0.384468317
15366,0.588928711,0.343339005
15367,0.609863822,0.345596073
15368,0.437649778,0.268606892
15369,0.546512356,0.350110218
15370,0.398328178,0.27838706
15371,0.443839289,0.291678158
15372,0.522846578,0.340329587
15373,0.536681956,0.349859432
15374,0.560529778,0.358386185
15375,0.457492622,0.30070614
15376,0.357914311,0.250551363
15377,0.568903822,0.312492754
15378,0.513380267,0.298699917
15379,0.408522667,0.253059062
15380,0.498816711,0.313495874
15381,0.370293333,0.236508322
15382,0.570724267,0.359138548
