time_point,mean_trust,std_trust
0,0.7,0.0
1,0.6582063768115942,0.0
2,0.6164127536231884,0.0
3,0.5746191304347825,0.0
4,0.5328255072463768,0.0
5,0.49103188405797105,0.0
6,0.4492382608695652,0.0
7,0.40744463768115946,0.0
8,0.37249884057971017,0.0
9,0.37374869565217395,0.0
10,0.37499855072463767,0.0
11,0.37624840579710145,0.0
12,0.3774982608695652,0.0
13,0.378748115942029,0.0
14,0.37999797101449273,0.0
15,0.3812478260869565,0.0
16,0.3785736231884058,0.0
17,0.3674907246376812,0.0
18,0.35640782608695654,0.0
19,0.3453249275362319,0.0
20,0.33424202898550726,0.0
21,0.3231591304347826,0.0
22,0.312076231884058,0.0
23,0.30099333333333333,0.0
24,0.2948530434782609,0.0
25,0.29412608695652176,0.0
26,0.2933991304347826,0.0
27,0.29267217391304345,0.0
28,0.29194521739130436,0.0
29,0.2912182608695652,0.0
30,0.29049130434782605,0.0
31,0.28976434782608695,0.0
32,0.2890292753623188,0.0
33,0.2882895652173913,0.0
34,0.2875498550724638,0.0
35,0.2868101449275362,0.0
36,0.2860704347826087,0.0
37,0.28533072463768117,0.0
38,0.28459101449275365,0.0
39,0.28385130434782607,0.0
40,0.2831217391304348,0.0
41,0.28239478260869566,0.0
42,0.2816678260869565,0.0
43,0.2809408695652174,0.0
44,0.28021391304347826,0.0
45,0.27948695652173916,0.0
46,0.27876,0.0
47,0.2780330434782609,0.0
48,0.2772939130434783,0.0
49,0.27655420289855076,0.0
50,0.2758144927536232,0.0
51,0.27507478260869567,0.0
52,0.27433507246376815,0.0
53,0.2735953623188406,0.0
54,0.27285565217391305,0.0
55,0.2727159420289855,0.0
56,0.27725623188405796,0.0
57,0.28179652173913045,0.0
58,0.2863368115942029,0.0
59,0.29087710144927537,0.0
60,0.2954173913043478,0.0
61,0.2999576811594203,0.0
62,0.3044979710144928,0.0
63,0.3061895652173913,0.0
64,0.3002846376811594,0.0
65,0.2943797101449276,0.0
66,0.2884747826086957,0.0
67,0.2825698550724638,0.0
68,0.27666492753623195,0.0
69,0.27076000000000006,0.0
70,0.26485507246376816,0.0
71,0.2634826086956522,0.0
72,0.2680739130434783,0.0
73,0.27266521739130434,0.0
74,0.27725652173913046,0.0
75,0.2818478260869565,0.0
76,0.2864391304347826,0.0
77,0.29103043478260865,0.0
78,0.29562173913043477,0.0
79,0.29392028985507246,0.0
80,0.2878623188405797,0.0
81,0.281804347826087,0.0
82,0.27574637681159425,0.0
83,0.2696884057971015,0.0
84,0.26363043478260867,0.0
85,0.25757246376811593,0.0
86,0.2515144927536232,0.0
87,0.25344347826086955,0.0
88,0.2580347826086956,0.0
89,0.26262608695652173,0.0
90,0.2672173913043478,0.0
91,0.27180869565217386,0.0
92,0.2764,0.0
93,0.28099130434782604,0.0
94,0.2855826086956521,0.0
95,0.28528115942028986,0.0
96,0.28449043478260866,0.0
97,0.2836997101449275,0.0
98,0.28290898550724636,0.0
99,0.2821182608695652,0.0
100,0.28132753623188406,0.0
101,0.2805368115942029,0.0
102,0.28012086956521737,0.0
103,0.2848269565217391,0.0
104,0.2895330434782608,0.0
105,0.29423913043478256,0.0
106,0.2989452173913043,0.0
107,0.30365130434782606,0.0
108,0.30835739130434775,0.0
109,0.31306347826086955,0.0
110,0.31535797101449276,0.0
111,0.30945304347826086,0.0
112,0.30354811594202896,0.0
113,0.29764318840579707,0.0
114,0.2917382608695652,0.0
115,0.28583333333333333,0.0
116,0.27992840579710143,0.0
117,0.2740234782608696,0.0
118,0.2701142028985507,0.0
119,0.2693744927536232,0.0
120,0.26863478260869567,0.0
121,0.2678950724637681,0.0
122,0.2671553623188406,0.0
123,0.26641565217391305,0.0
124,0.2656759420289855,0.0
125,0.26493623188405796,0.0
126,0.26995652173913043,0.0
127,0.27977681159420287,0.0
128,0.2895971014492753,0.0
129,0.29941739130434775,0.0
130,0.30923768115942024,0.0
131,0.3190579710144927,0.0
132,0.3288782608695651,0.0
133,0.3386985507246376,0.0
134,0.3300356521739133,0.0
135,0.313621739130435,0.0
136,0.2972078260869568,0.0
137,0.2807939130434785,0.0
138,0.2643800000000003,0.0
139,0.24796608695652206,0.0
140,0.23155217391304378,0.0
141,0.21513826086956508,0.0
142,0.216876231884058,0.0
143,0.22148028985507248,0.0
144,0.22608434782608697,0.0
145,0.23068840579710148,0.0
146,0.23529246376811597,0.0
147,0.23989652173913045,0.0
148,0.24450057971014494,0.0
149,0.24910202898550723,0.0
150,0.25359130434782606,0.0
151,0.2580805797101449,0.0
152,0.2625698550724638,0.0
153,0.2670591304347826,0.0
154,0.27154840579710143,0.0
155,0.27603768115942023,0.0
156,0.2805269565217391,0.0
157,0.2831542028985508,0.0
158,0.2774023188405798,0.0
159,0.27165043478260875,0.0
160,0.26589855072463775,0.0
161,0.26014666666666675,0.0
162,0.25439478260869575,0.0
