time_point,mean_trust,std_trust
0,0.873,0.0
1,0.8199342857142857,0.006025714285714301
2,0.7668685714285715,0.012051428571428602
3,0.7138028571428572,0.018077142857142903
4,0.6607371428571429,0.024102857142857148
5,0.6076714285714286,0.03012857142857145
6,0.5623428571428571,0.034974285714285736
7,0.5557000000000001,0.033920000000000006
8,0.5490571428571429,0.03286571428571433
9,0.5424142857142857,0.031811428571428546
10,0.5357714285714286,0.030757142857142872
11,0.5291285714285714,0.029702857142857142
12,0.5224599999999999,0.02932571428571426
13,0.51574,0.03030285714285716
14,0.50902,0.03128
15,0.5023,0.03225714285714287
16,0.49557999999999996,0.033234285714285716
17,0.48885999999999996,0.03421142857142856
18,0.4752785714285714,0.03820142857142855
19,0.4548357142857143,0.04520428571428575
20,0.43439285714285714,0.05220714285714287
21,0.41395000000000004,0.05921000000000001
22,0.3935071428571429,0.06621285714285713
23,0.37306428571428574,0.0732157142857143
24,0.3589871428571429,0.07148714285714286
25,0.3480928571428572,0.06539285714285717
26,0.33719857142857146,0.05929857142857145
27,0.3263042857142857,0.053204285714285704
28,0.31540999999999997,0.04711000000000001
29,0.30451571428571433,0.041015714285714294
30,0.2877714285714285,0.04752857142857146
31,0.26985714285714285,0.05656285714285712
32,0.25194285714285714,0.06559714285714285
33,0.2340285714285714,0.0746314285714286
34,0.2161142857142857,0.08366571428571427
35,0.1982,0.0927
36,0.18780285714285713,0.08525142857142856
37,0.1774057142857143,0.07780285714285716
38,0.16700857142857145,0.07035428571428572
39,0.15661142857142857,0.06290571428571427
40,0.14621428571428569,0.05545714285714282
41,0.13666714285714288,0.049018571428571425
42,0.13137,0.04763
43,0.12607285714285713,0.046241428571428565
44,0.12077571428571429,0.04485285714285714
45,0.11547857142857143,0.04346428571428571
46,0.11018142857142854,0.042075714285714265
47,0.10597,0.03921857142857142
48,0.10393,0.03342428571428573
49,0.10188999999999998,0.02762999999999998
50,0.09985,0.021835714285714285
51,0.09780999999999998,0.016041428571428533
52,0.09577,0.010247142857142844
53,0.09327142857142857,0.008408571428571418
54,0.0903142857142857,0.010525714285714291
55,0.08735714285714286,0.012642857142857143
56,0.0844,0.014759999999999995
57,0.08144285714285712,0.01687714285714287
58,0.07848571428571428,0.018994285714285717
59,0.07439142857142858,0.018888571428571428
60,0.0697285714285714,0.017671428571428564
61,0.06506571428571428,0.016454285714285713
62,0.060402857142857154,0.015237142857142859
63,0.05573999999999998,0.014019999999999998
64,0.05107714285714285,0.012802857142857144
65,0.047257142857142866,0.010142857142857155
66,0.04360571428571427,0.007194285714285702
67,0.03995428571428571,0.00424571428571429
68,0.03630285714285715,0.0012971428571428682
69,0.032651428571428553,0.001651428571428578
70,0.028999999999999998,0.004599999999999998
71,0.02704571428571429,0.004788571428571425
72,0.025091428571428567,0.004977142857142857
73,0.023137142857142856,0.005165714285714286
74,0.02118285714285715,0.0053542857142857125
75,0.019228571428571425,0.0055428571428571445
76,0.0176,0.0057
77,0.0176,0.0057
78,0.0176,0.0057
79,0.0176,0.0057
80,0.0176,0.0057
81,0.0176,0.0057
82,0.01707714285714286,0.005177142857142859
83,0.01550857142857142,0.0036085714285714193
84,0.013939999999999998,0.0020399999999999967
85,0.012371428571428575,0.00047142857142857403
86,0.010802857142857135,0.001097142857142865
87,0.009234285714285712,0.0026657142857142886
88,0.008582857142857142,0.0031542857142857162
89,0.008848571428571431,0.00256285714285714
90,0.009114285714285715,0.0019714285714285706
91,0.00938,0.001380000000000001
92,0.009645714285714289,0.0007885714285714258
93,0.009911428571428571,0.00019714285714285667
94,0.010194285714285713,0.0
95,0.010485714285714284,0.0
96,0.010777142857142855,0.0
97,0.011068571428571431,0.0
98,0.011360000000000002,0.0
99,0.011651428571428571,0.0
100,0.011342857142857144,0.0
101,0.010914285714285717,0.0
102,0.01048571428571428,0.0
103,0.010057142857142855,0.0
104,0.009628571428571427,0.0
105,0.0092,0.0
