time_point,mean_trust,std_trust
0,0.2901058823529412,0.13052798875241614
1,0.2831598319327731,0.12807710942879533
2,0.27621378151260506,0.12562623147766555
3,0.26926773109243696,0.12317535498095383
4,0.26232168067226896,0.12072448002724058
5,0.25537563025210075,0.11827360671244816
6,0.24842957983193278,0.11582273514061787
7,0.24148352941176465,0.11337186542478779
8,0.23453747899159666,0.11092099768798648
9,0.2275914285714285,0.1084701320643615
10,0.2206453781512605,0.10601926870046488
11,0.21369932773109243,0.10356840775672062
12,0.20675327731092435,0.10111754940910571
13,0.19980722689075628,0.09866669385108201
14,0.19286117647058823,0.09621584129582289
15,0.18591512605042018,0.09376499197878935
16,0.17896907563025208,0.09131414616072095
17,0.17202302521008406,0.08886330413112156
18,0.16425512605042014,0.08513943757029427
19,0.15566537815126055,0.08014257912672074
20,0.1470756302521008,0.07514577617819854
21,0.13848588235294115,0.07014904058367222
22,0.12989613445378148,0.06515238783989445
23,0.12130638655462186,0.06015583859206788
24,0.11271663865546222,0.05515942096536527
25,0.10412689075630253,0.050163174289496376
26,0.09553714285714286,0.045167155294604994
27,0.08694739495798322,0.04017144892906026
28,0.07835764705882356,0.03517618839154957
29,0.06976789915966389,0.030181595045657154
30,0.06117815126050421,0.025188065790902745
31,0.052588403361344564,0.020196389927861182
32,0.04399865546218488,0.015208392518413626
33,0.03540890756302521,0.010229455944214486
34,0.026819159663865545,0.005285249651593527
35,0.018229411764705883,0.0010823529411764711
36,0.017958823529411767,0.0010589823010211915
37,0.017688235294117644,0.001044512273462878
38,0.017417647058823527,0.0010393146856889444
39,0.01714705882352941,0.001043528098950141
40,0.016876470588235295,0.0010570399811000298
41,0.01660588235294117,0.0010795012278478784
42,0.016335294117647062,0.0011103688716556622
43,0.016064705882352943,0.0011489655835987126
44,0.015794117647058827,0.0011945423995750242
45,0.015523529411764703,0.0012463337945375042
46,0.015252941176470594,0.0013035992717724731
47,0.014982352941176473,0.001365650374825437
48,0.014711764705882355,0.0014318650711892017
49,0.014441176470588237,0.0015016927012069185
50,0.014170588235294115,0.0015746526939488183
51,0.013900000000000001,0.0016503296625820184
52,0.013629411764705886,0.0017283667535484353
53,0.013421008403361344,0.0017241166128679698
54,0.013274789915966383,0.001636593609097533
55,0.013128571428571429,0.001549968051407561
56,0.012982352941176467,0.0014643992119306522
57,0.012836134453781513,0.0013800836626435987
58,0.012689915966386552,0.0012972657986558198
59,0.0125436974789916,0.0012162516027953128
60,0.012397478991596638,0.0011374265438769706
61,0.012251260504201682,0.0010612785198068162
62,0.012105042016806719,0.0009884264378113728
63,0.011958823529411768,0.0009196539141434177
64,0.011812605042016805,0.0008559448540109533
65,0.011666386554621853,0.0007985121394756944
66,0.011520168067226888,0.0007488013442468995
67,0.011373949579831935,0.0007084398646854747
68,0.011227731092436974,0.000679096755314645
69,0.011081512605042018,0.0006622382779301412
70,0.010935294117647057,0.000658823529411765
71,0.010774453781512606,0.0006446682019465104
72,0.010613613445378154,0.0006356813545709155
73,0.0104527731092437,0.0006320834792581415
74,0.010291932773109245,0.0006339663328654256
75,0.010131092436974793,0.0006412816416492757
76,0.009970252100840338,0.0006538470944186719
77,0.009809411764705886,0.0006713679677322161
78,0.009648571428571428,0.0006934687588982122
79,0.009487731092436974,0.0007197276827332433
80,0.009326890756302521,0.0007497079439829201
81,0.009166050420168069,0.000782982191051255
82,0.009005210084033615,0.0008191491121826048
83,0.00884436974789916,0.0008578429172811698
84,0.008683529411764708,0.0008987372918284761
85,0.008522689075630254,0.0009415455458822442
86,0.0083618487394958,0.0009860184361724681
87,0.008201008403361345,0.0010319407658519475
88,0.008077142857142857,0.001029269604315287
89,0.007990252100840338,0.0009773969195602855
90,0.007903361344537814,0.0009260732965497851
91,0.007816470588235293,0.0008753953135682767
92,0.007729579831932772,0.0008254818905766982
93,0.007642689075630252,0.0007764804830392859
94,0.007555798319327732,0.0007285751310810915
95,0.00746890756302521,0.0006819968437880033
96,0.0073820168067226894,0.0006370367810902541
97,0.007295126050420169,0.0005940624699515438
98,0.007208235294117648,0.0005535366005659342
99,0.0071213445378151274,0.000516036345953766
100,0.007034453781512607,0.0004822680216877365
101,0.0069475630252100835,0.00045306685087076823
102,0.006860672268907564,0.00042936568352788866
103,0.006773781512605041,0.00041211454869107705
104,0.006686890756302519,0.00040214438266920134
105,0.006599999999999999,0.00040000000000000013
