smartphone,car,smart fitness,point of interest,environment monitor,transportation,indicator,garbage truck,street light,parking,alarms
0.21796817425606727,0.27926904944586517,0.1720425773599687,0.49658785507246384,0.5237867908902691,0.5485451690821256,0.3302171594202899,0.36400985507246375,0.457617836081959,0.2845997009431792,0.6408028985507247
0.21612241488723088,0.2783599083546462,0.171547669408539,0.4933484927536232,0.5237059420289855,0.5442497584541063,0.3313608695652174,0.3596046376811594,0.4551777111444278,0.2855863446054751,0.6382768115942029
0.214453666066375,0.27745003196931006,0.17105276145710926,0.4901091304347826,0.5248701863354038,0.539954347826087,0.3113565217391305,0.37315652173913044,0.4528046476761619,0.28648260869565223,0.6357507246376811
0.21279703112940584,0.2765408908780903,0.17055785350567967,0.48686976811594207,0.526034430641822,0.5356589371980677,0.32597530434782607,0.3867084057971014,0.4500575412293853,0.28812902691511383,0.6332246376811594
0.2112426910213534,0.27563174978687166,0.1700629455542499,0.48393840579710157,0.527776790890269,0.5313635265700483,0.30563872463768116,0.40026028985507245,0.4473101149425288,0.2900647020933978,0.6306985507246377
0.2097279084126574,0.2747226150895137,0.16956803760282024,0.48118304347826085,0.5293702484472049,0.527068115942029,0.3061721739130435,0.38565217391304346,0.4447858620689655,0.29220154589371966,0.6281724637681159
0.20820604236343368,0.27381351875532806,0.16907312965139049,0.47842768115942036,0.5280881780538301,0.5227727053140097,0.30817257971014494,0.3707507246376811,0.4421744327836082,0.29395628709454796,0.6256463768115942
0.20678091930366177,0.2729140132139814,0.16860943987465732,0.4756723188405797,0.5251688405797101,0.5187835748792271,0.3224246376811595,0.3558492753623188,0.4396630934532734,0.29555686680469273,0.6231202898550724
0.20541516851041935,0.2720233631713551,0.16817696827262038,0.4729169565217391,0.5206716149068322,0.5151007246376812,0.33314243478260863,0.3581617391304348,0.43734548725637185,0.2958406073153899,0.6205942028985508
0.2039681433839293,0.2711334484228476,0.16774449667058358,0.4701615942028985,0.5170337267080746,0.5124086795491144,0.3079651594202898,0.383016231884058,0.43512884057971013,0.29547190706234194,0.6171097584541062
0.20252112854815188,0.27024353367433934,0.16731202506854675,0.467406231884058,0.5127423602484471,0.5101739291465378,0.30704736231884056,0.4078707246376812,0.43295879060469766,0.2943008465608466,0.6131829951690821
0.20117738615899167,0.26939139386189265,0.16687955346650998,0.4649348695652174,0.5095170807453415,0.5086710628019325,0.3319031304347826,0.4327252173913044,0.43132017991004495,0.29285879917184265,0.609256231884058
0.19989423720092625,0.26855814151747637,0.1664470818644731,0.46260652173913036,0.5068248447204968,0.5075341384863123,0.32788608695652177,0.4255014492753623,0.43023055972013996,0.29200340464688285,0.6053294685990337
0.1986539027527657,0.26772608269394704,0.16601461026243633,0.46027843478260866,0.5042853623188406,0.506519967793881,0.31665165217391306,0.41374898550724637,0.429234527736132,0.2909528272371751,0.6014027053140096
0.19742174942114735,0.26689572890025526,0.1655821386603995,0.457950347826087,0.501964099378882,0.5062342995169081,0.3336773913043477,0.4019965217391304,0.4281698800599701,0.2904394340924776,0.5974759420289856
0.19618959608952935,0.26606537510656436,0.1651496670583627,0.4556222608695652,0.4996428364389233,0.5063173913043477,0.34539315942028986,0.39381130434782613,0.4269400699650176,0.2890717046238785,0.5935491787439613
0.1951794545922305,0.2652618115942027,0.16471719545632596,0.45347455072463766,0.4960703519668737,0.5065738486312399,0.3315460869565217,0.3932208695652174,0.4260891504247875,0.28807720266850706,0.5896224154589372
0.1942010033444815,0.2644629156010228,0.1642847238542891,0.4513526086956522,0.49367981366459635,0.5068550724637682,0.3140086956521739,0.39263043478260873,0.4252484257871064,0.28804968944099385,0.5856956521739131
0.19321948717948714,0.2636640196078437,0.16385225225225225,0.44923066666666667,0.49163380952380953,0.5066603703703704,0.3210346666666667,0.39204,0.4244077011494254,0.288231746031746,0.5817688888888889
0.1922319509476031,0.26286512361466313,0.16341978065021545,0.44710872463768114,0.49056979296066255,0.5061552818035427,0.33542753623188404,0.4000721739130435,0.42324579710144905,0.28864630319760765,0.5778421256038647
0.19126905068175967,0.2620662276214836,0.16298730904817865,0.44452173913043475,0.48950577639751547,0.505650193236715,0.3187518260869564,0.41078434782608697,0.4216384257871064,0.28911464458247066,0.5739153623188405
0.19034105136780735,0.2612673316283034,0.16255483744614183,0.44191260869565224,0.4884417598343685,0.5051451046698872,0.29849188405797106,0.42149652173913044,0.42022016491754105,0.2896748976305497,0.5699885990338164
0.18949303661778585,0.26046842497868705,0.16212236584410503,0.43941681159420287,0.48808095238095234,0.5047078904991948,0.3006472463768116,0.4246260869565217,0.4187336331834082,0.29129730848861285,0.5660618357487923
0.18867979418574723,0.25966877877237815,0.16168989424206812,0.4369663478260869,0.48926540372670807,0.5042978260869566,0.30279547826086944,0.39856260869565213,0.4174157121439279,0.29283882677708767,0.5621350724637681
0.1878544687419604,0.25886986786018723,0.1612574226400314,0.43451588405797104,0.49089157349896484,0.5038877616747183,0.32158017391304344,0.37249913043478255,0.4160977411294353,0.29410521739130435,0.558208309178744
0.18702654489323384,0.25807095694799687,0.16082495103799443,0.4320654202898552,0.4921192960662526,0.5034776972624797,0.31702515942028986,0.34643565217391303,0.4146695052473763,0.2951570186335404,0.5542815458937198
0.18624050424491878,0.25727204603580583,0.16039247943595772,0.4296149565217391,0.4911296273291926,0.5030676328502416,0.30021652173913044,0.34612,0.4131004647676162,0.29543240855762587,0.5503547826086956
0.1854583397650288,0.2564731351236148,0.15996000783392086,0.4272244927536232,0.4893182194616977,0.5029158615136876,0.29886927536231883,0.3597,0.4117487506246876,0.29574078674948234,0.5456415458937197
0.1846725358031044,0.2556742242114238,0.15952753623188407,0.4253020289855073,0.48546855072463774,0.5022590338164252,0.2850114782608695,0.37328,0.41059844577711124,0.29548286634460547,0.5402204830917875
0.18388427064574234,0.25487457800511537,0.1590950646298472,0.4233795652173913,0.4816188819875777,0.5014178260869566,0.2945137391304347,0.38868869565217373,0.4095550074962518,0.2946155969634231,0.534799420289855
0.1831470216962524,0.2540859036658138,0.1586625930278105,0.42166388405797106,0.4780941200828157,0.5005766183574879,0.30265704347826083,0.4219779710144928,0.40892323338330827,0.2936403956751782,0.5309482125603865
0.182460788954635,0.2533052600170503,0.15823012142577358,0.42015498550724634,0.4748942650103519,0.49973541062801935,0.3065731594202899,0.4552672463768118,0.40833782608695657,0.2924522613296527,0.5286668599033817
0.18180686905068189,0.252525351662404,0.15779764982373676,0.41864608695652167,0.4716944099378882,0.49889420289855074,0.2929869565217392,0.48855652173913044,0.40772683658170916,0.2910323671497585,0.5263855072463768
0.18118349026670102,0.25174476129582274,0.15736517822169993,0.41713718840579705,0.46873993788819873,0.4980530273752013,0.2858062608695652,0.48574724637681177,0.40712906546726657,0.29050051529790655,0.524104154589372
0.1805693079495754,0.25095905583972733,0.1569327066196632,0.41562828985507244,0.46616327122153206,0.49721209339774564,0.28859066666666666,0.4516988405797101,0.40612316341829086,0.2899481251437774,0.5218228019323671
0.17995955235400046,0.25017335038363164,0.15650023501762628,0.4139953913043478,0.4660526086956521,0.4963711594202899,0.2847502608695654,0.41765043478260844,0.40488931034482756,0.2887969634230503,0.5195414492753623
0.17935796929937398,0.2493869096334188,0.1560677634155895,0.41203182608695654,0.4658026501035196,0.49519679549114337,0.2789906666666666,0.3836020289855072,0.4031518390804598,0.2880288750862663,0.5172600966183575
0.17876064659977697,0.2486012041773232,0.15563529181355268,0.41006826086956527,0.46497287784679087,0.4934080515297906,0.27694144927536235,0.3683057971014494,0.4014143678160919,0.28748474810213925,0.5149787439613527
0.1781626395677902,0.24781549872122752,0.15520282021151585,0.4081046956521739,0.4630199378881987,0.49117381642512087,0.2992001739130436,0.353404347826087,0.3999252773613194,0.28657421670117317,0.5126973913043478
0.17753709630391915,0.2470297932651322,0.15477034860947905,0.40614113043478256,0.4614480538302278,0.48893958132045096,0.2904871304347825,0.3385028985507246,0.39891718640679663,0.28544369910282963,0.510416038647343
0.1768970688620186,0.24624408780903664,0.1543378770074422,0.40417756521739123,0.4598761697722567,0.486705346215781,0.27628498550724634,0.32959101449275363,0.39811055472263884,0.2855250839659535,0.5081346859903382
0.1762570414201185,0.24545838235294107,0.15390540540540543,0.402214,0.45830428571428566,0.48447111111111113,0.28193599999999996,0.32886,0.3973306896551724,0.28654666666666667,0.5058533333333334
0.1756906183003173,0.2447147804774083,0.15347285546415979,0.40077434782608695,0.4576982401656315,0.4829656199677939,0.2842495652173912,0.3281289855072464,0.3963347576211895,0.2869088566827697,0.5035719806763285
0.17511963296458286,0.2439711786018753,0.15304030552291417,0.39978794202898554,0.4565831262939959,0.48146012882447675,0.2732362898550724,0.32739797101449275,0.3944832983508247,0.28668521739130426,0.5012906280193237
0.17446724980704917,0.24322684143222495,0.15260775558166864,0.39939791304347827,0.45560136645962734,0.47995463768115953,0.2660864347826087,0.3683747826086957,0.39261322338830595,0.2853977501725327,0.4990092753623189
0.1737707314981563,0.24248323955669213,0.15217520564042308,0.39900788405797105,0.45620991718426496,0.478642576489533,0.26796869565217385,0.41580637681159394,0.3908127286356823,0.2837975109270762,0.49779449275362325
0.17307422176485718,0.2417396355498719,0.15174265569917741,0.39861269565217383,0.456736314699793,0.47766716586151364,0.278439884057971,0.4632379710144928,0.3895743428285857,0.28271545433632383,0.498408115942029
0.17237782351427838,0.2409960038363175,0.1513101057579319,0.3981504347826087,0.4561947204968944,0.4767574879227053,0.29192695652173917,0.48546956521739104,0.3889621439280359,0.28453216011042104,0.49902173913043474
0.17168167738615897,0.24025237212276232,0.15087755581668624,0.39768817391304345,0.4556531262939959,0.47584780998389686,0.3077342608695651,0.4514211594202898,0.38846132433783115,0.28667573959052217,0.4996353623188406
0.17097684075122213,0.23950948209718662,0.15044500587544068,0.39709043478260864,0.4541858799171843,0.47477735909822866,0.3053328695652174,0.4173727536231886,0.3877596951524237,0.28812594893029675,0.5002489855072464
0.17025431952662723,0.23876807544757034,0.15001245593419502,0.3962217391304348,0.4508673291925467,0.4733853623188406,0.2977549565217391,0.38332434782608693,0.3867715742128935,0.2882818219461697,0.5008626086956522
0.1695275773947345,0.23802593350383613,0.1495799059929495,0.3943752173913044,0.44754877846790897,0.4719933655394525,0.3079131594202897,0.3914678260869567,0.3851591854072963,0.2872264964343225,0.501476231884058
0.16880853271589055,0.23728452685421986,0.14914735605170384,0.3918517391304347,0.4447119047619047,0.4706013687600644,0.3093286956521739,0.41348260869565223,0.3830292603698151,0.28547642051989874,0.5020898550724637
0.16810858759969124,0.2365431202046036,0.1487148061104583,0.3893282608695653,0.44200795031055895,0.4692093719806764,0.3007798260869565,0.4354973913043477,0.38123242878560726,0.283659365079365,0.5027034782608696
0.16740866649515487,0.23580410059676032,0.14828225616921265,0.38680478260869566,0.43830910973084886,0.46779529790660235,0.30217727536231875,0.45535333333333333,0.37948957021489244,0.28282769726247986,0.5033171014492753
0.16670875053597461,0.23506812446717817,0.1478497062279671,0.38428130434782604,0.43471343685300207,0.4656127536231884,0.3010732753623188,0.46634666666666674,0.377624672663668,0.28211933747412005,0.5039307246376811
0.1660543812709031,0.23433257033248114,0.14741715628672142,0.3817578260869565,0.43114776397515536,0.46293874396135265,0.3005194782608695,0.47734000000000004,0.3760007646176912,0.28187435472739825,0.5045443478260869
0.16541620787239517,0.23359628090366577,0.14698460634547592,0.379234347826087,0.4275820910973085,0.46026473429951686,0.30314550724637684,0.4883333333333333,0.37434172913543223,0.2823961812744421,0.5051579710144928
0.16477803447388728,0.2328607267689684,0.14655205640423025,0.3767108695652174,0.42401641821946173,0.45759072463768125,0.27563918840579704,0.46140782608695646,0.3729764567716142,0.2837044168391995,0.5057715942028985
0.16418529971700535,0.23212517263427107,0.14611950646298472,0.3754533913043478,0.42226472049689445,0.4553534299516907,0.2928332173913044,0.41307652173913006,0.3723385607196401,0.28441657694962047,0.5063852173913044
0.16360771117399883,0.23138961849957346,0.14568695652173919,0.37461791304347825,0.4212786749482401,0.4532617069243156,0.2896261449275361,0.3647452173913043,0.3721784657671165,0.28445093627789286,0.5069988405797101
0.16303012263099226,0.23065406436487643,0.14525440658049357,0.3737824347826087,0.42121163561076597,0.45116998389694035,0.2737108985507247,0.3233797101449274,0.37215951024487753,0.284499829767656,0.507612463768116
0.16245742217648573,0.22991851023017904,0.14482185663924801,0.37294695652173915,0.42170807453416154,0.44907826086956526,0.2701460869565218,0.35950869565217397,0.37182908545727134,0.28473650793650795,0.5082260869565217
0.1618870937312408,0.2291829560954819,0.14438930669800235,0.3721114782608696,0.422204513457557,0.44713848631239933,0.29098034782608695,0.3956376811594206,0.3714365617191404,0.2851560524499654,0.5082298550724637
0.16131676528599617,0.2284466666666667,0.14395675675675684,0.37127600000000005,0.42270095238095234,0.44576851851851845,0.29622266666666686,0.43176666666666674,0.37082275862068964,0.2850130158730158,0.5059466666666667
0.16075335734499613,0.22771111253196938,0.14352420681551115,0.3704405217391304,0.425203602484472,0.44439855072463763,0.2950153043478261,0.43686695652173924,0.3694728935532234,0.28493269841269836,0.5036634782608695
0.16024300660320726,0.22697555839727207,0.14309165687426556,0.36960504347826084,0.4297171221532092,0.4430285829307569,0.2927654492753623,0.4139805797101449,0.3684895852073963,0.2846849505406028,0.5013802898550724
0.159732801646514,0.22624000426257462,0.14265910693301995,0.36847971014492753,0.4352865424430642,0.44165861513687604,0.27846057971014493,0.39109420289855057,0.36733498250874563,0.28350584311019095,0.4990971014492753
0.15926360174942106,0.22550445012787698,0.14222655699177444,0.3673253913043478,0.44088745341614904,0.4402886473429952,0.2678500869565216,0.36820782608695646,0.36597983508245885,0.2817958040027605,0.4968139130434783
0.15880307349283934,0.22476889599317998,0.14179400705052872,0.3661710724637682,0.4464883643892339,0.43916441223832536,0.2520065507246377,0.3888066666666666,0.3650309795102449,0.28010464688290776,0.4945307246376811
0.15834259154446464,0.2240333418584827,0.14136145710928322,0.3650167536231884,0.45061461697722566,0.43840877616747176,0.26053055072463766,0.41079333333333334,0.36379998000999514,0.27812970324361624,0.4922475362318841
0.15787612040133772,0.2232952557544759,0.14092890716803758,0.3637634782608696,0.45223819875776394,0.4377347826086957,0.2790128695652174,0.43278000000000016,0.36258368815592223,0.2765919806763286,0.48996434782608694
0.1574016636652088,0.2225530583972719,0.140496357226792,0.36237826086956526,0.4513987577639752,0.4371707729468599,0.2709084057971014,0.45489420289855076,0.36138700649675165,0.27521826547043937,0.48768115942028983
0.15692924620529966,0.22181159633418548,0.14006380728554635,0.36099304347826083,0.4502194409937888,0.4366142028985508,0.26497542028985527,0.47719014492753614,0.36032265367316346,0.2741307936507937,0.4853979710144927
0.15646022639567797,0.2210732033248083,0.13963125734430082,0.35964530434782604,0.448804596273292,0.43572995169082124,0.2633483478260872,0.4994860869565218,0.3596088155922039,0.2725080883367841,0.48311478260869567
0.15599108138238574,0.22033753836317133,0.13919870740305523,0.358809768115942,0.44768391304347815,0.4345544283413848,0.2746613333333333,0.5217820289855074,0.3587153523238381,0.27169297446514845,0.4808315942028985
0.15553190120915875,0.21959164322250635,0.13876619663141404,0.35797423188405797,0.4448980124223603,0.4333794685990338,0.2657360579710144,0.5153527536231884,0.35783673663168414,0.2711665470439384,0.47854840579710145
0.155082685875997,0.21883478260869563,0.1383337250293772,0.35713869565217393,0.443966149068323,0.43220507246376816,0.27270695652173893,0.5040782608695653,0.3569254122938531,0.27052374051069705,0.4762652173913044
0.15463373295600724,0.21807865728900275,0.13790125342734041,0.35630315942028984,0.44321024844720497,0.4310306763285024,0.2674565217391306,0.492803768115942,0.35566016991504246,0.26925499424890725,0.47398202898550723
0.1541117828659635,0.21732253196930948,0.13746878182530353,0.3554676231884058,0.44410229813664603,0.4298562801932367,0.29257095652173903,0.48147884057971,0.35419064967516234,0.26772017943409243,0.47169884057971007
0.15347488037046572,0.2165664066496163,0.1370363102232667,0.3546320869565217,0.44503329192546587,0.42869338164251203,0.268944347826087,0.470035652173913,0.3526839880059971,0.26589429951690813,0.469415652173913
0.152830455364034,0.21581028132992305,0.13660383862123,0.35379655072463767,0.4448346583850932,0.4275786634460548,0.2586642898550725,0.45859246376811597,0.35101251374312836,0.26411507706464227,0.46722821256038644
0.15218603035760228,0.21505415601023012,0.1361713670191931,0.35272434782608697,0.44338695652173915,0.42643438003220613,0.2555139130434782,0.4471492753623188,0.3497227636181908,0.2616495514147688,0.46676425120772946
0.15154160020581425,0.21429803069053713,0.13573889541715628,0.3508474782608696,0.4405651552795032,0.4251101449275362,0.26424539130434777,0.4271913043478259,0.3485925787106447,0.25988280193236707,0.4663002898550725
0.15089565560415058,0.21354190537084405,0.13530642381511943,0.34897060869565216,0.4377423188405796,0.42366594202898555,0.2619860869565217,0.40427681159420287,0.34746239380309857,0.2589535863814124,0.4658363285024154
0.15024910899579802,0.21278504475703347,0.13487395221308268,0.34709373913043473,0.43491948240165634,0.4222217391304348,0.25679930434782616,0.3813623188405798,0.3465165467266368,0.25764094317920405,0.46537236714975844
0.14960256238744526,0.21202891943734017,0.1344414806110458,0.3452168695652174,0.432096645962733,0.420777536231884,0.2553624347826088,0.3709747826086952,0.3457139430284857,0.2563390476190477,0.4649084057971014
0.14895601577909287,0.21127279411764704,0.134009009009009,0.34334,0.4292738095238095,0.4193333333333333,0.24579333333333336,0.41556666666666703,0.34483333333333327,0.25490158730158713,0.46444444444444444
0.1483705960037732,0.2105263618925831,0.13357653740697215,0.3417537391304348,0.42845227743271214,0.41849956521739134,0.24370237681159418,0.4601585507246378,0.3447164867566218,0.2553939682539683,0.46397526570048303
0.14778749163879604,0.20977992966751915,0.13314406580493543,0.34016747826086957,0.4276307453416149,0.4176657971014493,0.2446080000000001,0.5047504347826085,0.3445155772113944,0.2566118426501035,0.46350608695652173
0.1472180224680559,0.20903349744245522,0.13271159420289858,0.33878078260869565,0.42680921325051757,0.4168320289855073,0.26607820289855055,0.49999420289855023,0.3443265467266366,0.25720399815965034,0.4630369082125603
0.14665237801217734,0.20828706521739132,0.13227912260086175,0.33771104347826086,0.4259876811594204,0.41647967793880836,0.2639301449275362,0.4661144927536229,0.34441949525237386,0.2576493535771797,0.46256772946859903
0.146220375611011,0.20753989769820969,0.13184665099882492,0.33664130434782613,0.42516614906832306,0.4161403381642511,0.2633782608695651,0.4322347826086956,0.344512443778111,0.2576309868875086,0.46209855072463774
0.1458080987908413,0.2067934654731461,0.13141417939678807,0.3355715652173913,0.42255552795031054,0.4158009983896941,0.2597443478260869,0.39892115942028994,0.3445835482258872,0.25597086726478024,0.46162937198067633
0.14539268330331875,0.206044296675192,0.13098170779475127,0.3345018260869565,0.4187089855072464,0.41560729468599034,0.26345501449275366,0.37288579710144953,0.34471347826086957,0.25416070393374735,0.4611601932367149
0.1449600720349884,0.205286234015345,0.13054923619271444,0.3334320869565218,0.4160523602484471,0.41588690821256036,0.2687020869565218,0.34685043478260846,0.3441864017991004,0.25233200828157354,0.4606910144927536
0.14451598490695478,0.2045281713554989,0.13011676459067764,0.33247107246376817,0.41381428571428575,0.41604766505636076,0.26245756521739133,0.32081507246376806,0.34353035982009006,0.2523277110651023,0.4602218357487922
0.144072155046737,0.20377010869565226,0.12968429298864081,0.33153971014492756,0.41314285714285715,0.41592447665056365,0.2612985507246378,0.32101159420289843,0.3430821589205397,0.25304329422590294,0.4597526570048309
0.14362837664008227,0.2030120460358057,0.129251821386604,0.33134086956521736,0.4123501863354037,0.41573840579710136,0.2697413913043478,0.3458660869565221,0.3426370764617691,0.2541833816425121,0.4592834782608695
0.14318465997770347,0.202253983375959,0.12881934978456716,0.3317524637681159,0.4131633126293996,0.41555233494363925,0.2697780289855071,0.37072057971014516,0.3423671514242878,0.25546132505175984,0.4588142995169082
0.14274240974187466,0.20149518542199493,0.1283868781825303,0.3321640579710145,0.41309755693581784,0.41399777777777785,0.26277240579710137,0.39557507246376816,0.34225288855572217,0.2541830779848171,0.4600204830917874
0.14231855930023152,0.20073712276214836,0.12795440658049353,0.33257565217391305,0.413031801242236,0.41228222222222227,0.2565403478260871,0.4070052173913043,0.34208370314842584,0.2526656314699792,0.46142376811594205
0.14188195695051875,0.19997906010230182,0.1275219349784567,0.3327857971014493,0.4129742236024844,0.41025732689210953,0.2597611594202899,0.4178579710144926,0.341874287856072,0.2519791580400276,0.46282705314009664
0.14143037646857043,0.19922099744245508,0.1270894633764199,0.3328750724637681,0.41292155279503107,0.40804682769726247,0.2638192463768116,0.42871072463768123,0.3416407346326835,0.2519181688520819,0.4642303381642512
0.14093299202469767,0.19846296035805625,0.12665699177438314,0.33296434782608697,0.4133444099378881,0.4058363285024154,0.25945999999999986,0.43962,0.34115416791604186,0.251531580400276,0.4656336231884058
0.1404099734156591,0.19770420716112536,0.12622452017234628,0.3330536231884057,0.4137318633540373,0.4036258293075684,0.26997089855072465,0.45061333333333325,0.3407271014492755,0.2500696158270072,0.46703690821256033
0.13982953606037227,0.19694618925831187,0.12579204857030943,0.331294579710145,0.41323720496894417,0.4014153301127214,0.27641582608695636,0.46160666666666683,0.34018604697651184,0.2496643708304578,0.468440193236715
0.13924924105994332,0.19618817135549876,0.12535957696827263,0.32876043478260875,0.4127425465838509,0.3992048309178744,0.26527913043478263,0.4726000000000001,0.33940007496251867,0.24986300897170458,0.4698434782608696
0.13866892204785186,0.19543015345268547,0.1249271053662358,0.32622628985507246,0.41252296066252586,0.3969943317230274,0.2588856811594201,0.4837121739130435,0.33873323838080954,0.2497013066482632,0.47124676328502413
0.13808860303576026,0.19467213554987176,0.12449463376419898,0.3236921449275363,0.41269033126294,0.3962849114331723,0.24431866666666685,0.4948460869565217,0.3375316191904048,0.24976743501265233,0.4726500483091787
0.13750828402366871,0.19391411764705854,0.12406216216216216,0.3211580000000001,0.41184000000000004,0.39591444444444446,0.252128,0.5059799999999999,0.3363300000000001,0.2505596825396825,0.47405333333333327
0.1369297916130693,0.19316799232736573,0.12362969056012538,0.318805884057971,0.4126614078674949,0.3960163607085347,0.24992591304347841,0.5106373913043477,0.3346038180909546,0.25267551874856214,0.4754566183574879
0.13635120487093727,0.19242186700767264,0.1231972189580885,0.316453768115942,0.41348281573498974,0.3961182769726248,0.27181855072463745,0.4993347826086956,0.3331016741629184,0.2545364849321371,0.4768599033816425
0.1357700797530229,0.19167500639386215,0.12276474735605171,0.31410165217391306,0.4143042236024845,0.396220193236715,0.25043269565217396,0.48803217391304354,0.3317178560719641,0.2554578191856452,0.47826318840579707
