time_point,mean_trust,std_trust
0,0.715,0.0
1,0.6027649572649573,0.05073833899289337
2,0.5110068376068376,0.0640531763706565
3,0.4836833333333333,0.05540974757713191
4,0.44496452991452995,0.0797354588898551
5,0.4236662393162393,0.091419300968455
6,0.43359615384615385,0.08426545272926882
7,0.43027991452991454,0.08025396713215203
8,0.41812008547008545,0.07694515551263234
9,0.40883205128205136,0.05788823745659986
10,0.39613290598290596,0.052320521625473695
11,0.3878923076923077,0.08273291836557105
12,0.38585,0.11058336647893569
13,0.3772,0.11245753107860895
14,0.3717495726495727,0.10844946216606334
15,0.3650858974358974,0.10110469044663066
16,0.3557376068376068,0.1025687656382987
17,0.3375363247863247,0.09938673468735082
18,0.3368628205128204,0.11620872055941645
19,0.34691153846153844,0.13150115896783512
20,0.36019059829059835,0.13252789911057217
21,0.35919102564102556,0.12716257849369453
22,0.3530081196581197,0.12478837653520483
23,0.33670170940170935,0.1318582426521269
24,0.3232166666666667,0.13322459047500232
25,0.3107059829059829,0.12741451450612018
26,0.2714944444444444,0.11974075610601224
27,0.2501935897435898,0.1103185978245271
28,0.26973717948717946,0.10490828223168133
29,0.26832350427350427,0.1020041698517345
30,0.25006794871794874,0.12142385252033881
31,0.235358547008547,0.14704326397425718
32,0.22507435897435898,0.15726840909905554
33,0.2069615384615385,0.14320138307432098
34,0.19718461538461537,0.12682355741815274
35,0.19734059829059827,0.13106893726105265
36,0.19455,0.13803289882769657
37,0.19108846153846157,0.1506907765291046
38,0.19469786324786323,0.16838125412260313
39,0.20014999999999997,0.18688278634837757
40,0.1548940170940172,0.14492432582638454
41,0.1117064102564102,0.10282534006988019
42,0.10182435897435897,0.08822963867300021
43,0.10603290598290595,0.09879003856199775
44,0.10900128205128205,0.10630046698216701
45,0.10366153846153847,0.0918055106999128
46,0.09896666666666665,0.0775517805992738
47,0.09427435897435898,0.07153258538192443
48,0.09006923076923075,0.06941359520447739
49,0.08956153846153846,0.06797419353102538
50,0.09172307692307692,0.06965711676694022
51,0.09023076923076923,0.07248990421443356
52,0.08465555555555555,0.07036191537900652
53,0.07936923076923076,0.06704314073566325
54,0.07633076923076923,0.06331702161997561
55,0.07384059829059829,0.06037182272201648
56,0.07216239316239316,0.05722503562529016
57,0.07172307692307693,0.053555224313619046
58,0.07034188034188034,0.05014609385637653
59,0.06988974358974359,0.055120856596290575
60,0.07315641025641023,0.0683408682524905
61,0.07825299145299146,0.0808443053028785
62,0.07751111111111111,0.0789580654280206
63,0.07209487179487177,0.07778123467005496
64,0.06332692307692309,0.06827531999247251
65,0.05600555555555559,0.05227262018483159
66,0.05139102564102568,0.038365263714652154
67,0.0529940170940171,0.03704812838637472
68,0.047502564102564086,0.0358559064108726
69,0.046349999999999995,0.04142370586147296
70,0.04883333333333331,0.0479862822826584
71,0.04902606837606838,0.04922181278519478
72,0.04398974358974361,0.03881905672505471
73,0.03864145299145299,0.028481456779259534
74,0.03639914529914531,0.025403017877056174
75,0.03460769230769231,0.02337886906455642
76,0.03270811965811967,0.020731501523448756
77,0.030204700854700867,0.017448905367511258
78,0.02761666666666666,0.014261769019148912
79,0.023755128205128196,0.013768616608404298
80,0.020241452991453003,0.013092317184795636
81,0.019187179487179493,0.011891477287711371
82,0.018749572649572648,0.010923149418589592
83,0.01834188034188034,0.010084186684965295
84,0.018143589743589743,0.010148601662955663
85,0.01791111111111111,0.010238959691579156
86,0.017465384615384622,0.009516956935829386
87,0.016867948717948715,0.008433546258742895
88,0.01630811965811966,0.007911912918113719
89,0.016457692307692305,0.008872341980808319
90,0.01674487179487179,0.009777672928805476
91,0.016783333333333334,0.009863132813101975
92,0.016742307692307692,0.009771975941778924
93,0.016716666666666664,0.009715008434833647
94,0.016716666666666664,0.009715008434833647
95,0.016693162393162393,0.00972172092255071
96,0.016537179487179487,0.009782936495887995
97,0.016394871794871795,0.009847914172235725
98,0.016073504273504274,0.00930275700507062
99,0.015457692307692313,0.008176345047953603
100,0.014729914529914533,0.007096703692695743
101,0.014060683760683756,0.006003348591961366
102,0.013528205128205127,0.004853376113342894
103,0.01333333333333333,0.004422543260262006
104,0.01333333333333333,0.004422543260262006
105,0.013235897435897434,0.004437431926675499
106,0.013032905982905978,0.004502281890739768
107,0.013016666666666664,0.004509403754624576
108,0.012775641025641027,0.003970454036970782
109,0.012454273504273505,0.003251854413432391
110,0.012233333333333332,0.002757817172249741
111,0.012233333333333332,0.002757817172249741
112,0.012233333333333332,0.002757817172249741
113,0.012233333333333332,0.002757817172249741
114,0.012233333333333332,0.002757817172249741
115,0.012233333333333332,0.002757817172249741
116,0.012233333333333332,0.002757817172249741
117,0.012233333333333332,0.002757817172249741
