timestamp,sp_id,sr_id,sr_type,T_D,T_I,Trust
0,0,178,1,1.0,0.75,0.875
0,0,410,13,1.0,0.75,0.875
0,3,358,14,1.0,0.75,0.875
0,3,368,14,1.0,0.75,0.875
0,4,178,1,1.0,0.8333333333333333,0.9166666666666666
0,4,409,13,1.0,0.75,0.875
0,5,410,13,1.0,0.8333333333333333,0.9166666666666666
0,7,69,1,1.0,0.75,0.875
0,7,410,13,1.0,0.875,0.9375
0,8,172,1,1.0,0.75,0.875
0,8,339,4,1.0,0.75,0.875
0,8,409,13,1.0,0.8333333333333333,0.9166666666666666
0,9,62,1,1.0,0.75,0.875
0,9,186,1,1.0,0.75,0.875
0,10,392,11,1.0,0.75,0.875
0,11,17,1,1.0,0.75,0.875
0,11,383,9,1.0,0.75,0.875
0,11,392,11,1.0,0.8333333333333333,0.9166666666666666
0,11,409,13,1.0,0.875,0.9375
0,13,172,1,1.0,0.8333333333333333,0.9166666666666666
0,13,409,13,1.0,0.9,0.95
0,13,410,13,1.0,0.9,0.95
0,14,6,1,1.0,0.75,0.875
0,14,17,1,1.0,0.8333333333333333,0.9166666666666666
0,14,25,1,1.0,0.75,0.875
0,15,55,1,1.0,0.75,0.875
0,15,69,1,1.0,0.8333333333333333,0.9166666666666666
0,15,409,13,1.0,0.9166666666666667,0.9583333333333334
0,16,94,1,1.0,0.75,0.875
0,16,372,10,1.0,0.75,0.875
0,16,409,13,1.0,0.9285714285714285,0.9642857142857142
0,17,409,13,1.0,0.9375,0.96875
0,18,25,1,1.0,0.8333333333333333,0.9166666666666666
0,19,394,11,1.0,0.75,0.875
0,20,62,1,1.0,0.8333333333333333,0.9166666666666666
0,20,385,9,1.0,0.75,0.875
0,20,409,13,1.0,0.9444444444444444,0.9722222222222222
0,20,410,13,1.0,0.9166666666666667,0.9583333333333334
0,21,410,13,1.0,0.9285714285714285,0.9642857142857142
0,22,409,13,1.0,0.9500000000000001,0.9750000000000001
0,22,410,13,1.0,0.9375,0.96875
0,23,409,13,1.0,0.9545454545454545,0.9772727272727273
0,23,410,13,1.0,0.9444444444444444,0.9722222222222222
0,24,409,13,1.0,0.9583333333333333,0.9791666666666666
0,24,410,13,1.0,0.9500000000000001,0.9750000000000001
0,27,172,1,1.0,0.875,0.9375
0,27,409,13,1.0,0.9615384615384616,0.9807692307692308
0,28,173,1,1.0,0.75,0.875
0,28,409,13,1.0,0.9642857142857143,0.9821428571428572
0,29,409,13,1.0,0.9666666666666667,0.9833333333333334
0,29,410,13,1.0,0.9545454545454545,0.9772727272727273
0,30,344,4,1.0,0.75,0.875
0,30,409,13,1.0,0.96875,0.984375
0,30,410,13,1.0,0.9583333333333333,0.9791666666666666
0,32,119,1,1.0,0.75,0.875
0,33,173,1,1.0,0.8333333333333333,0.9166666666666666
0,33,344,4,1.0,0.8333333333333333,0.9166666666666666
0,33,397,11,1.0,0.75,0.875
0,33,410,13,1.0,0.9615384615384616,0.9807692307692308
0,34,344,4,1.0,0.875,0.9375
0,34,409,13,1.0,0.9705882352941176,0.9852941176470589
0,34,410,13,1.0,0.9642857142857143,0.9821428571428572
0,35,274,2,1.0,0.75,0.875
0,35,410,13,1.0,0.9666666666666667,0.9833333333333334
0,36,17,1,1.0,0.875,0.9375
0,36,67,1,1.0,0.75,0.875
0,36,173,1,1.0,0.875,0.9375
0,37,29,1,1.0,0.75,0.875
0,37,187,1,1.0,0.75,0.875
0,37,394,11,1.0,0.8333333333333333,0.9166666666666666
0,37,409,13,1.0,0.9722222222222222,0.9861111111111112
0,38,241,2,1.0,0.75,0.875
0,38,410,13,1.0,0.96875,0.984375
0,39,242,2,1.0,0.75,0.875
0,39,409,13,1.0,0.9736842105263157,0.9868421052631579
0,40,409,13,1.0,0.975,0.9875
0,41,409,13,1.0,0.9761904761904762,0.9880952380952381
0,42,409,13,1.0,0.9772727272727273,0.9886363636363636
0,42,410,13,1.0,0.9705882352941176,0.9852941176470589
0,43,410,13,1.0,0.9722222222222222,0.9861111111111112
0,44,344,4,1.0,0.9,0.95
0,44,372,10,1.0,0.8333333333333333,0.9166666666666666
0,45,409,13,1.0,0.9782608695652174,0.9891304347826086
0,45,410,13,1.0,0.9736842105263157,0.9868421052631579
0,46,409,13,1.0,0.9791666666666667,0.9895833333333334
0,47,268,2,1.0,0.75,0.875
0,47,409,13,1.0,0.98,0.99
0,47,410,13,1.0,0.975,0.9875
0,48,410,13,1.0,0.9761904761904762,0.9880952380952381
0,49,201,2,1.0,0.75,0.875
0,49,410,13,1.0,0.9772727272727273,0.9886363636363636
0,50,201,2,1.0,0.8333333333333333,0.9166666666666666
0,50,218,2,1.0,0.75,0.875
0,50,409,13,1.0,0.9807692307692308,0.9903846153846154
0,50,410,13,1.0,0.9782608695652174,0.9891304347826086
0,51,187,1,1.0,0.8333333333333333,0.9166666666666666
0,51,392,11,1.0,0.875,0.9375
0,51,394,11,1.0,0.875,0.9375
0,51,409,13,1.0,0.9814814814814814,0.9907407407407407
0,52,119,1,1.0,0.8333333333333333,0.9166666666666666
0,52,344,4,1.0,0.9166666666666667,0.9583333333333334
0,52,410,13,1.0,0.9791666666666667,0.9895833333333334
0,55,333,4,1.0,0.75,0.875
0,55,410,13,1.0,0.98,0.99
0,56,409,13,1.0,0.9821428571428572,0.9910714285714286
0,56,410,13,1.0,0.9807692307692308,0.9903846153846154
0,57,186,1,1.0,0.8333333333333333,0.9166666666666666
0,57,409,13,1.0,0.9827586206896552,0.9913793103448276
0,58,410,13,1.0,0.9814814814814814,0.9907407407407407
0,59,173,1,1.0,0.9,0.95
0,60,53,1,1.0,0.75,0.875
0,60,78,1,1.0,0.75,0.875
0,62,20,1,1.0,0.75,0.875
0,62,409,13,1.0,0.9833333333333334,0.9916666666666667
0,62,410,13,1.0,0.9821428571428572,0.9910714285714286
0,63,392,11,1.0,0.9,0.95
0,63,409,13,1.0,0.9838709677419355,0.9919354838709677
0,64,394,11,1.0,0.9,0.95
0,64,409,13,1.0,0.984375,0.9921875
0,64,410,13,1.0,0.9827586206896552,0.9913793103448276
0,66,55,1,1.0,0.8333333333333333,0.9166666666666666
0,66,172,1,1.0,0.9,0.95
0,66,409,13,1.0,0.9848484848484849,0.9924242424242424
0,67,409,13,1.0,0.9852941176470588,0.9926470588235294
0,69,187,1,1.0,0.875,0.9375
0,71,17,1,1.0,0.9,0.95
0,71,169,1,1.0,0.75,0.875
0,71,172,1,1.0,0.9166666666666667,0.9583333333333334
0,71,173,1,1.0,0.9166666666666667,0.9583333333333334
0,71,409,13,1.0,0.9857142857142857,0.9928571428571429
0,71,410,13,1.0,0.9833333333333334,0.9916666666666667
0,73,409,13,1.0,0.986111111111111,0.9930555555555556
0,73,410,13,1.0,0.9838709677419355,0.9919354838709677
0,74,24,1,1.0,0.75,0.875
0,74,69,1,1.0,0.875,0.9375
0,74,387,9,1.0,0.75,0.875
0,74,409,13,1.0,0.9864864864864865,0.9932432432432432
0,74,410,13,1.0,0.984375,0.9921875
0,75,178,1,1.0,0.875,0.9375
