timestamp,sp_id,sr_id,sr_type,Trust
0,1,168,1,0.3
0,1,186,1,0.3
0,2,20,1,0.3476190476190476
0,2,65,1,0.3476190476190476
0,2,77,1,0.3666666666666667
0,2,110,1,0.3
0,2,193,1,0.3476190476190476
0,2,370,4,0.33076923076923076
0,3,468,11,0.2875
0,5,114,1,0.3
0,6,92,1,0.2785714285714286
0,6,309,2,0.2785714285714286
0,6,381,16,0.3
0,6,382,16,0.3476190476190476
0,6,429,14,0.23333333333333334
0,6,439,14,0.3476190476190476
0,7,66,1,0.2785714285714286
0,7,205,1,0.3666666666666667
0,7,435,10,0.2785714285714286
0,8,176,1,0.3476190476190476
0,9,183,1,0.3476190476190476
0,9,186,1,0.22285714285714284
0,11,77,1,0.3666666666666667
0,11,232,2,0.3
0,12,114,1,0.2852380952380953
0,13,66,1,0.21384615384615385
0,13,207,1,0.2785714285714286
0,13,454,14,0.3476190476190476
0,14,18,1,0.3666666666666667
0,16,183,1,0.2852380952380953
0,16,283,2,0.2785714285714286
0,18,379,16,0.33076923076923076
0,18,387,16,0.3476190476190476
0,18,389,16,0.3476190476190476
0,18,454,14,0.2723076923076923
0,18,468,11,0.21384615384615385
0,19,66,1,0.21466666666666664
0,19,422,14,0.33076923076923076
0,19,423,14,0.3
0,24,170,1,0.3
0,28,168,1,0.18
0,28,277,2,0.3476190476190476
0,28,324,2,0.33076923076923076
0,31,161,1,0.3476190476190476
0,33,281,2,0.3208333333333333
0,35,159,1,0.33076923076923076
0,36,62,1,0.33076923076923076
0,36,150,1,0.3
0,36,168,1,0.16338461538461538
0,37,298,2,0.25625
0,38,176,1,0.33743589743589747
0,38,353,4,0.3476190476190476
0,40,334,4,0.16904761904761906
0,41,20,1,0.33743589743589747
0,42,92,1,0.22285714285714284
0,42,163,1,0.3
0,42,183,1,0.27764102564102566
0,42,186,1,0.21466666666666664
0,46,161,1,0.2852380952380953
0,46,176,1,0.27764102564102566
0,46,207,1,0.2723076923076923
0,46,307,2,0.3476190476190476
0,46,468,11,0.11292307692307693
0,48,312,2,0.3
0,49,20,1,0.33533333333333337
0,49,114,1,0.27764102564102566
0,49,274,2,0.3
0,50,435,10,0.1753846153846154
0,50,450,14,0.3119047619047619
0,53,163,1,0.2852380952380953
0,53,256,2,0.3
0,55,225,2,0.3666666666666667
0,56,250,2,0.3208333333333333
0,57,362,4,0.13846153846153847
0,58,183,1,0.22211282051282055
0,60,320,2,0.25625
0,61,159,1,0.3327272727272727
0,62,178,1,0.3476190476190476
0,63,186,1,0.2202181818181818
0,64,230,2,0.3208333333333333
0,67,170,1,0.3666666666666667
0,67,381,16,0.24000000000000002
0,67,382,16,0.2852380952380953
0,67,397,10,0.23333333333333334
0,67,439,14,0.3666666666666667
0,68,47,1,0.3
0,68,150,1,0.2852380952380953
0,68,159,1,0.3693333333333333
0,68,178,1,0.2852380952380953
0,68,186,1,0.23072
0,68,381,16,0.2281904761904762
0,68,382,16,0.2281904761904762
0,68,429,14,0.16714285714285715
0,68,439,14,0.3476190476190476
0,69,387,16,0.298974358974359
0,69,389,16,0.298974358974359
0,69,454,14,0.2298181818181818
0,70,31,1,0.33076923076923076
0,70,66,1,0.16516363636363635
0,70,161,1,0.27764102564102566
0,70,205,1,0.3476190476190476
0,71,168,1,0.11213333333333332
0,73,103,1,0.3666666666666667
0,73,170,1,0.3666666666666667
0,73,435,10,0.16338461538461538
0,73,450,14,0.24000000000000002
0,74,92,1,0.21784615384615386
0,74,186,1,0.18509866666666666
0,74,381,16,0.22211282051282055
0,74,382,16,0.3666666666666667
0,74,397,10,0.16714285714285715
0,74,429,14,0.16338461538461538
0,74,439,14,0.33743589743589747
0,76,103,1,0.3
0,77,367,4,0.3476190476190476
0,78,31,1,0.3327272727272727
0,81,183,1,0.22128
0,81,186,1,0.1360592
0,82,150,1,0.27764102564102566
0,83,292,2,0.3
0,86,150,1,0.2766
0,86,387,16,0.33533333333333337
0,86,389,16,0.33533333333333337
0,86,454,14,0.3065777777777778
0,89,161,1,0.2766
0,89,307,2,0.33743589743589747
0,91,67,1,0.2785714285714286
0,91,186,1,0.17330218666666666
0,92,183,1,0.16869066666666668
0,92,329,4,0.3
0,95,171,1,0.3476190476190476
0,100,303,2,0.3
0,101,266,2,0.3666666666666667
0,102,67,1,0.21384615384615385
0,102,186,1,0.003981312
0,103,435,10,0.1634
0,104,47,1,0.2723076923076923
0,104,103,1,0.3666666666666667
0,104,150,1,0.22128
0,106,354,4,0.13846153846153847
0,106,468,11,0.09302857142857142
0,107,62,1,0.2683333333333333
0,107,168,1,0.11728
0,107,281,2,0.24000000000000002
0,107,333,4,0.3476190476190476
0,108,163,1,0.3666666666666667
0,108,170,1,0.3666666666666667
0,108,347,4,0.23333333333333334
0,109,186,1,0.003981312
0,111,168,1,0.06592355555555555
0,111,193,1,0.2852380952380953
0,111,207,1,0.2752727272727273
0,112,67,1,0.11292307692307693
0,112,150,1,0.3666666666666667
0,114,5,1,0.33076923076923076
0,115,468,11,0.14932363636363635
0,117,236,2,0.3208333333333333
0,118,77,1,0.3476190476190476
0,119,159,1,0.3341
0,119,176,1,0.22211282051282055
0,120,66,1,0.18394666666666665
0,120,161,1,0.22128
0,120,207,1,0.2288
0,120,293,2,0.2785714285714286
0,121,77,1,0.2852380952380953
0,121,170,1,0.3476190476190476
0,122,330,4,0.13846153846153847
0,123,189,1,0.33076923076923076
0,124,20,1,0.3409939393939394
0,124,205,1,0.2852380952380953
0,124,335,4,0.3
0,124,435,10,0.11394909090909092
0,128,47,1,0.16338461538461538
0,128,205,1,0.3666666666666667
0,129,67,1,0.11213333333333333
0,129,77,1,0.27764102564102566
0,129,163,1,0.3
0,131,32,1,0.3666666666666667
0,133,422,14,0.13692307692307693
0,133,423,14,0.17333333333333334
0,135,189,1,0.3327272727272727
0,136,103,1,0.3476190476190476
0,136,170,1,0.3666666666666667
0,136,259,2,0.3476190476190476
0,136,468,11,0.007775999999999999
0,137,207,1,0.18394666666666665
0,137,280,2,0.3476190476190476
0,138,244,2,0.35
0,139,92,1,0.1634
0,139,275,2,0.3
0,140,18,1,0.3
0,142,20,1,0.3666666666666667
0,142,186,1,0.003981312
0,143,31,1,0.21781818181818183
0,143,67,1,0.06273454545454546
0,144,18,1,0.24000000000000002
0,144,31,1,0.1716
0,144,150,1,0.3
0,144,379,16,0.2723076923076923
0,144,387,16,0.2766
0,144,389,16,0.2766
0,144,454,14,0.18394666666666665
0,146,18,1,0.2281904761904762
0,146,66,1,0.135368
0,146,110,1,0.2723076923076923
0,146,168,1,0.0707944
0,146,176,1,0.16999794871794874
0,146,207,1,0.135368
0,146,281,2,0.2281904761904762
0,148,5,1,0.21384615384615385
0,148,103,1,0.2852380952380953
0,148,435,10,0.12493511111111111
0,148,450,14,0.18533333333333335
0,149,172,1,0.3
0,150,159,1,0.37442285714285717
0,150,204,1,0.23333333333333334
0,150,379,16,0.21466666666666664
0,151,468,11,0.1173319111111111
0,152,20,1,0.3476190476190476
0,152,114,1,0.2766
0,155,186,1,0.003981312
0,157,114,1,0.22128
0,157,207,1,0.07764937142857142
0,157,387,16,0.22128
0,157,389,16,0.28188606060606064
0,157,399,10,0.2785714285714286
0,157,441,14,0.2785714285714286
0,157,454,14,0.135368
0,159,150,1,0.2852380952380953
0,159,171,1,0.33743589743589747
0,161,31,1,0.1240711111111111
0,161,207,1,0.003732479999999999
0,166,32,1,0.3666666666666667
0,166,189,1,0.286
0,166,397,10,0.161
0,167,110,1,0.16338461538461538
0,167,168,1,0.004976639999999998
0,167,207,1,0.003732479999999999
0,168,193,1,0.27764102564102566
0,168,207,1,0.003732479999999999
0,168,281,2,0.17540952380952382
0,170,67,1,0.06592355555555555
0,171,159,1,0.22465371428571426
0,171,268,2,0.3476190476190476
0,172,186,1,0.003981312
0,173,193,1,0.22211282051282055
0,174,67,1,0.006220799999999999
0,175,20,1,0.33743589743589747
0,175,110,1,0.06726153846153846
0,175,176,1,0.16869066666666668
0,175,193,1,0.22128
0,175,207,1,0.003732479999999999
0,177,34,1,0.2785714285714286
0,178,62,1,0.21466666666666664
0,178,307,2,0.2723333333333333
0,178,324,2,0.3327272727272727
0,181,31,1,0.070276
0,181,159,1,0.15115154285714286
0,183,92,1,0.16708363636363635
0,183,186,1,0.003981312
0,184,18,1,0.22211282051282055
0,185,435,10,0.17496106666666666
0,185,444,14,0.3119047619047619
0,186,172,1,0.2852380952380953
0,186,183,1,0.11828586666666668
0,186,325,2,0.2785714285714286
0,186,468,11,0.00373248
0,187,189,1,0.24382222222222222
0,187,429,14,0.16516363636363635
0,190,18,1,0.16999794871794874
0,190,92,1,0.11843200000000001
0,190,397,10,0.1716
0,192,66,1,0.17288746666666666
0,192,379,16,0.16516363636363635
0,193,168,1,0.003981311999999999
0,193,207,1,0.003732479999999999
0,194,18,1,0.16869066666666668
0,196,161,1,0.16869066666666668
0,197,381,16,0.3333333333333333
0,197,382,16,0.26666666666666666
0,197,429,14,0.017279999999999997
0,199,77,1,0.2766
0,199,170,1,0.3476190476190476
0,199,422,14,0.21781818181818183
0,199,423,14,0.18533333333333335
0,201,62,1,0.16516363636363635
0,201,307,2,0.21786666666666665
0,201,324,2,0.21781818181818183
0,203,67,1,0.00373248
0,203,183,1,0.11887111757575759
0,203,186,1,0.003981312
0,204,150,1,0.3666666666666667
0,206,77,1,0.3666666666666667
0,206,110,1,0.06273454545454546
0,207,161,1,0.1713161696969697
0,207,168,1,0.003981311999999999
0,207,193,1,0.16869066666666668
0,211,333,4,0.14512820512820515
0,220,159,1,0.08830997333333333
0,225,55,1,0.3151515151515152
0,227,20,1,0.3333333333333333
0,228,47,1,0.16516363636363635
0,235,20,1,0.2583333333333333
0,235,34,1,0.21384615384615385
0,235,55,1,0.3066666666666667
0,235,103,1,0.27764102564102566
0,235,150,1,0.3
0,235,186,1,0.003981312
0,235,381,16,0.3476190476190476
0,235,382,16,0.2852380952380953
0,237,330,4,0.10545454545454545
0,239,66,1,0.08830997333333333
0,239,114,1,0.2255088484848485
0,239,170,1,0.2852380952380953
0,239,186,1,0.003981312
0,240,354,4,0.10545454545454545
0,241,189,1,0.20046
0,246,114,1,0.3333333333333333
0,264,189,1,0.15063314285714285
0,265,65,1,0.33743589743589747
0,268,171,1,0.3333333333333333
0,271,362,4,0.10545454545454545
0,279,334,4,0.14512820512820515
0,281,168,1,0.003981311999999999
0,281,324,2,0.1125090909090909
0,282,204,1,0.21384615384615385
0,290,176,1,0.1713161696969697
0,294,172,1,0.27764102564102566
0,301,92,1,0.1360592
0,301,379,16,0.17304
0,301,387,16,0.16869066666666668
0,301,389,16,0.3333333333333333
0,306,178,1,0.2281904761904762
0,307,178,1,0.22211282051282055
0,314,379,16,0.138824
0,315,92,1,0.17330218666666666
0,315,329,4,0.22285714285714284
0,318,150,1,0.24000000000000002
0,321,168,1,0.003981311999999999
0,322,468,11,0.00373248
0,323,468,11,0.00373248
0,324,178,1,0.22128
0,324,281,2,0.16999794871794874
0,325,186,1,0.003981312
0,327,281,2,0.31666666666666665
0,329,92,1,0.003981312
0,339,183,1,0.12236962133333334
0,341,110,1,0.010367999999999997
0,345,32,1,0.3476190476190476
0,352,47,1,0.17304
0,365,176,1,0.17796202666666666
0,366,103,1,0.2766
0,367,77,1,0.3
0,369,205,1,0.3
0,375,283,2,0.23857142857142857
0,376,259,2,0.3066666666666667
0,377,18,1,0.38095238095238093
0,377,150,1,0.2281904761904762
0,377,379,16,0.07079440000000001
0,378,18,1,0.2761904761904762
0,378,150,1,0.22211282051282055
0,378,379,16,0.004976639999999999
0,379,18,1,0.38095238095238093
0,379,150,1,0.16999794871794874
0,380,18,1,0.2761904761904762
0,380,150,1,0.16869066666666668
0,380,379,16,0.003981312
0,381,67,1,0.00373248
0,381,382,16,0.2281904761904762
0,381,397,10,0.20046
0,381,429,14,0.06592355555555555
0,381,439,14,0.27764102564102566
0,381,441,14,0.2683333333333333
0,382,67,1,0.00373248
0,382,381,16,0.33743589743589747
0,382,397,10,0.15063314285714285
0,382,429,14,0.0062207999999999986
0,382,439,14,0.22211282051282055
0,382,441,14,0.21781818181818183
0,383,67,1,0.00373248
0,383,381,16,0.33533333333333337
0,383,382,16,0.22211282051282055
0,383,397,10,0.08799893333333333
0,383,429,14,0.003732479999999999
0,383,439,14,0.38095238095238093
0,383,441,14,0.24382222222222222
0,384,67,1,0.00373248
0,384,381,16,0.38095238095238093
0,384,382,16,0.16999794871794874
0,384,397,10,0.00373248
0,384,429,14,0.003732479999999999
0,384,439,14,0.2761904761904762
0,384,441,14,0.20046
0,385,67,1,0.00373248
0,385,381,16,0.2761904761904762
0,385,382,16,0.38095238095238093
0,385,397,10,0.00373248
0,385,429,14,0.003732479999999999
0,385,439,14,0.2733333333333333
0,385,441,14,0.22465371428571426
0,386,67,1,0.00373248
0,386,381,16,0.38095238095238093
0,386,382,16,0.3833333333333333
0,386,397,10,0.00373248
0,386,429,14,0.003732479999999999
0,386,439,14,0.38095238095238093
0,386,441,14,0.07764937142857142
0,387,18,1,0.1780952380952381
0,387,389,16,0.38095238095238093
0,387,399,10,0.21384615384615385
0,387,454,14,0.07764937142857142
0,388,18,1,0.1686666666666667
0,388,387,16,0.11828586666666668
0,388,389,16,0.38095238095238093
0,388,399,10,0.21781818181818183
0,388,454,14,0.003732479999999999
0,389,18,1,0.06826666666666668
0,389,387,16,0.11887111757575759
0,389,399,10,0.1716
0,389,454,14,0.003732479999999999
0,390,18,1,0.06826666666666668
0,390,387,16,0.12236962133333334
0,390,389,16,0.3833333333333333
0,390,399,10,0.1240711111111111
0,390,454,14,0.003732479999999999
0,391,18,1,0.06826666666666668
