timestamp,sp_id,sr_id,sr_type,Trust
0,0,157,1,0.3
0,2,25,1,0.3666666666666667
0,2,53,1,0.3
0,3,300,2,0.35
0,4,102,1,0.2785714285714286
0,4,162,1,0.33076923076923076
0,4,187,1,0.2785714285714286
0,5,102,1,0.21384615384615385
0,5,161,1,0.3476190476190476
0,5,165,1,0.3476190476190476
0,5,237,2,0.3666666666666667
0,5,286,2,0.2785714285714286
0,6,20,1,0.3666666666666667
0,6,90,1,0.33076923076923076
0,6,181,1,0.3476190476190476
0,7,181,1,0.33743589743589747
0,7,232,2,0.3
0,8,5,1,0.33076923076923076
0,8,90,1,0.3327272727272727
0,9,117,1,0.33076923076923076
0,11,183,1,0.3476190476190476
0,11,204,2,0.2785714285714286
0,14,172,1,0.3476190476190476
0,15,5,1,0.2683333333333333
0,15,223,2,0.2785714285714286
0,16,117,1,0.21384615384615385
0,16,180,1,0.3476190476190476
0,16,330,4,0.3666666666666667
0,19,162,1,0.2683333333333333
0,20,6,1,0.2785714285714286
0,25,2,1,0.3476190476190476
0,25,162,1,0.286
0,27,90,1,0.21781818181818183
0,27,162,1,0.24382222222222222
0,27,214,2,0.23333333333333334
0,28,90,1,0.16516363636363635
0,28,278,2,0.3476190476190476
0,29,117,1,0.161
0,31,5,1,0.21781818181818183
0,33,58,1,0.3476190476190476
0,33,84,1,0.3476190476190476
0,36,183,1,0.2852380952380953
0,36,187,1,0.2683333333333333
0,40,92,1,0.3476190476190476
0,40,141,1,0.3476190476190476
0,41,5,1,0.24382222222222222
0,41,6,1,0.21384615384615385
0,43,383,14,0.23333333333333334
0,44,117,1,0.1125090909090909
0,44,399,14,0.33076923076923076
0,45,77,1,0.3476190476190476
0,45,413,9,0.33076923076923076
0,46,117,1,0.06296
0,46,183,1,0.3666666666666667
0,47,6,1,0.21781818181818183
0,48,183,1,0.3476190476190476
0,50,157,1,0.3666666666666667
0,53,2,1,0.2852380952380953
0,57,25,1,0.3476190476190476
0,57,162,1,0.20046
0,59,4,1,0.2785714285714286
0,59,6,1,0.16516363636363635
0,59,290,2,0.3476190476190476
0,60,345,4,0.16904761904761906
0,62,298,2,0.25625
0,63,157,1,0.3
0,67,181,1,0.33533333333333337
0,68,70,1,0.3476190476190476
0,68,81,1,0.33076923076923076
0,68,90,1,0.06273454545454546
0,68,157,1,0.2852380952380953
0,68,187,1,0.286
0,68,192,1,0.3476190476190476
0,69,80,1,0.33076923076923076
0,69,117,1,0.007775999999999999
0,69,183,1,0.33743589743589747
0,70,77,1,0.33743589743589747
0,72,6,1,0.18394666666666665
0,73,157,1,0.27764102564102566
0,75,77,1,0.3666666666666667
0,75,90,1,0.010367999999999999
0,75,117,1,0.004665599999999999
0,75,165,1,0.33743589743589747
