time_point,mean_trust,std_trust
0,0.863,0.0
1,0.6066,0.0
2,0.48231999999999997,0.0
3,0.41439999999999994,0.0
4,0.38968,0.0
5,0.4576,0.0
6,0.42672,0.0
7,0.30325999999999986,0.0
8,0.19833999999999996,0.0
9,0.15052,0.0
10,0.1258,0.0
11,0.08923999999999997,0.0
12,0.0801,0.0
13,0.0801,0.0
14,0.07391999999999997,0.0
15,0.0492,0.0
16,0.024559999999999978,0.0
17,0.0184,0.0
18,0.0184,0.0
19,0.016859999999999993,0.0
20,0.0107,0.0
21,0.007259999999999997,0.0
22,0.0064,0.0
23,0.0064,0.0
24,0.0064,0.0
25,0.0064,0.0
26,0.0064,0.0
27,0.0064,0.0
28,0.0064,0.0
29,0.0064,0.0
30,0.0064,0.0
