time_point,mean_trust,std_trust
0,0.763,0.0
1,0.6995,0.0
2,0.636,0.0
3,0.5725,0.0
4,0.509,0.0
5,0.4455,0.0
6,0.35905999999999993,0.0
7,0.27262,0.0
8,0.18617999999999996,0.0
9,0.09973999999999994,0.0
10,0.0133,0.0
11,0.01224,0.0
12,0.011179999999999997,0.0
13,0.010119999999999999,0.0
14,0.009059999999999999,0.0
15,0.008,0.0
16,0.008,0.0
17,0.008,0.0
18,0.008,0.0
19,0.008,0.0
20,0.008,0.0
21,0.007359999999999999,0.0
22,0.0067199999999999985,0.0
23,0.006079999999999999,0.0
24,0.005439999999999997,0.0
25,0.0048,0.0
26,0.0048,0.0
27,0.0048,0.0
28,0.0048,0.0
29,0.0048,0.0
30,0.0048,0.0
