time_point,mean_trust,std_trust
0,0.40009999999999996,0.12561849651491083
1,0.35945,0.11185717768654813
2,0.3188,0.09889052263319607
3,0.27815,0.0870742698313725
4,0.24195333333333333,0.0775165433239182
5,0.20798333333333333,0.0687120602385216
6,0.16965333333333332,0.05493740761590006
7,0.13132,0.0411676596371472
8,0.09298,0.027410834840746204
9,0.05464,0.013708700400354013
10,0.0163,0.002121320343559643
11,0.015059999999999999,0.0023864757838005946
12,0.013819999999999999,0.002679751232235309
13,0.01258,0.0029928915783903704
14,0.011693333333333333,0.002857380307593342
15,0.010983333333333333,0.002559405312871635
16,0.010746666666666667,0.002261936240382464
17,0.010509999999999999,0.001976410888454118
18,0.010273333333333334,0.0017088267580093915
19,0.010036666666666666,0.0014690208379128664
20,0.009800000000000001,0.0012727922061357851
21,0.009049999999999999,0.0014320847274748325
22,0.0083,0.0016085604330166342
23,0.0075499999999999986,0.001797164433211384
24,0.007013333333333332,0.00171536844114869
25,0.006583333333333333,0.0015364099568655355
26,0.006439999999999999,0.0013556794114637375
27,0.006296666666666666,0.001182097946684434
28,0.006153333333333333,0.0010193243949902415
29,0.006009999999999999,0.0008734223873170796
30,0.005866666666666667,0.0007542472332656509
