timestamp,sp_id,sr_id,sr_type,Trust
0,0,159,1,0.2785714285714286
0,0,286,2,0.23333333333333334
0,2,32,1,0.3666666666666667
0,5,18,1,0.3476190476190476
0,5,20,1,0.3
0,5,171,1,0.2785714285714286
0,5,179,1,0.2785714285714286
0,5,200,1,0.3476190476190476
0,5,295,2,0.3476190476190476
0,8,150,1,0.3476190476190476
0,8,243,1,0.3476190476190476
0,10,228,1,0.3476190476190476
0,12,150,1,0.2852380952380953
0,13,66,1,0.3476190476190476
0,15,230,1,0.2785714285714286
0,17,84,1,0.3
0,17,243,1,0.33743589743589747
0,18,5,1,0.2785714285714286
0,18,173,1,0.3476190476190476
0,20,5,1,0.21384615384615385
0,20,139,1,0.23333333333333334
0,20,171,1,0.21384615384615385
0,21,17,1,0.33076923076923076
0,21,150,1,0.27764102564102566
0,21,243,1,0.3666666666666667
0,22,335,2,0.3666666666666667
0,23,17,1,0.32999999999999996
0,23,131,1,0.3666666666666667
0,23,171,1,0.16338461538461538
0,23,221,1,0.33076923076923076
0,23,230,1,0.21384615384615385
0,26,5,1,0.21781818181818183
0,26,129,1,0.3476190476190476
0,26,290,2,0.2785714285714286
0,31,322,2,0.3
0,32,66,1,0.22285714285714284
0,32,230,1,0.21781818181818183
0,35,5,1,0.1125090909090909
0,35,129,1,0.3666666666666667
0,35,230,1,0.1716
0,37,31,1,0.23636363636363633
0,37,197,1,0.2785714285714286
0,38,162,1,0.2785714285714286
0,39,243,1,0.3476190476190476
0,40,5,1,0.1240711111111111
0,43,5,1,0.15063314285714285
0,43,131,1,0.3666666666666667
0,43,159,1,0.2723076923076923
0,43,179,1,0.21384615384615385
0,45,5,1,0.07764937142857142
0,46,238,1,0.3476190476190476
0,47,435,4,0.19999999999999998
0,48,84,1,0.2852380952380953
0,48,150,1,0.22211282051282055
0,48,243,1,0.2852380952380953
0,49,388,2,0.3
0,50,84,1,0.27764102564102566
0,50,238,1,0.2852380952380953
0,54,5,1,0.00373248
0,54,18,1,0.33743589743589747
0,55,162,1,0.21384615384615385
0,55,200,1,0.33743589743589747
0,55,245,1,0.3476190476190476
0,55,246,1,0.33076923076923076
0,56,237,1,0.3
0,60,160,1,0.3476190476190476
0,60,277,2,0.3
0,63,5,1,0.00373248
0,63,230,1,0.1240711111111111
0,66,32,1,0.3
0,66,162,1,0.11292307692307693
0,67,150,1,0.3666666666666667
0,67,162,1,0.06326666666666667
0,68,5,1,0.00373248
0,68,175,1,0.3476190476190476
0,69,17,1,0.2752727272727273
0,69,141,1,0.3476190476190476
0,69,150,1,0.3
0,69,369,2,0.2785714285714286
0,73,284,2,0.3208333333333333
0,74,84,1,0.2766
0,76,5,1,0.00373248
0,78,5,1,0.00373248
0,78,77,1,0.3666666666666667
0,79,150,1,0.2852380952380953
0,80,200,1,0.27764102564102566
0,81,171,1,0.11213333333333332
0,82,5,1,0.00373248
0,82,77,1,0.3476190476190476
0,83,4,1,0.2785714285714286
0,84,17,1,0.2288
0,85,243,1,0.27764102564102566
0,86,5,1,0.00373248
0,87,20,1,0.3666666666666667
0,87,197,1,0.21384615384615385
0,88,171,1,0.06273454545454546
0,88,194,1,0.3
0,88,200,1,0.2766
0,88,246,1,0.2723076923076923
0,88,264,2,0.3
0,89,55,1,0.3476190476190476
0,91,32,1,0.24000000000000002
0,92,150,1,0.27764102564102566
0,94,5,1,0.00373248
0,94,20,1,0.3476190476190476
0,94,171,1,0.06592355555555555
0,94,200,1,0.28188606060606064
0,94,315,2,0.23333333333333334
0,95,183,1,0.3666666666666667
0,95,243,1,0.22211282051282055
0,96,150,1,0.3666666666666667
0,96,231,1,0.3476190476190476
0,96,243,1,0.22128
0,97,246,1,0.2752727272727273
0,97,289,2,0.23333333333333334
0,98,66,1,0.16338461538461538
0,99,55,1,0.33743589743589747
0,99,162,1,0.06273454545454546
0,102,192,1,0.3476190476190476
0,102,194,1,0.3666666666666667
0,102,204,1,0.33076923076923076
0,102,221,1,0.2683333333333333
0,103,66,1,0.06726153846153846
0,103,162,1,0.06592355555555555
0,103,194,1,0.3
0,104,192,1,0.33743589743589747
0,105,238,1,0.17114285714285715
0,105,451,16,0.3
0,105,452,16,0.2785714285714286
0,106,150,1,0.3
0,107,451,16,0.23384615384615384
0,107,452,16,0.22666666666666666
0,110,5,1,0.00373248
0,110,32,1,0.3666666666666667
0,112,5,1,0.00373248
0,113,67,1,0.3
0,113,173,1,0.2852380952380953
0,113,204,1,0.2723076923076923
0,113,230,1,0.06592355555555555
0,113,243,1,0.2255088484848485
0,115,18,1,0.33533333333333337
0,115,384,2,0.3476190476190476
0,116,18,1,0.2766
0,116,159,1,0.21784615384615386
0,118,47,1,0.16249999999999998
0,118,197,1,0.21781818181818183
0,119,131,1,0.3476190476190476
0,119,221,1,0.161
0,120,230,1,0.006220799999999999
0,122,5,1,0.00373248
0,122,20,1,0.2852380952380953
0,122,237,1,0.2852380952380953
0,123,55,1,0.33533333333333337
0,123,228,1,0.3666666666666667
0,123,246,1,0.3065777777777778
0,126,162,1,0.0062207999999999986
0,127,84,1,0.22128
0,130,228,1,0.3
0,133,31,1,0.22666666666666666
0,134,109,1,0.3
0,134,162,1,0.003732479999999999
0,135,55,1,0.2766
0,135,65,1,0.23333333333333334
0,137,150,1,0.2852380952380953
0,138,5,1,0.00373248
0,138,55,1,0.22128
0,138,66,1,0.06273454545454546
0,138,171,1,0.008294399999999997
0,138,245,1,0.32999999999999996
0,139,20,1,0.2281904761904762
0,140,159,1,0.1634
0,140,411,4,0.33076923076923076
0,144,20,1,0.22211282051282055
0,144,31,1,0.09155555555555556
0,144,139,1,0.12666666666666665
0,144,226,1,0.3
0,147,47,1,0.06
0,147,347,2,0.3
0,149,5,1,0.00373248
0,149,159,1,0.16708363636363635
0,149,179,1,0.161
0,149,309,2,0.3666666666666667
0,150,67,1,0.24000000000000002
0,150,374,2,0.3
0,151,18,1,0.3666666666666667
0,151,214,1,0.2785714285714286
0,153,150,1,0.27764102564102566
0,153,204,1,0.2752727272727273
0,153,221,1,0.1716
0,153,243,1,0.23495253333333335
0,153,247,2,0.3476190476190476
0,154,226,1,0.2852380952380953
0,154,354,2,0.3
0,155,5,1,0.00373248
0,155,77,1,0.33743589743589747
0,156,5,1,0.00373248
0,157,447,4,0.16904761904761906
0,158,5,1,0.00373248
0,159,397,2,0.2785714285714286
0,161,55,1,0.3666666666666667
0,161,221,1,0.11728
0,161,228,1,0.2852380952380953
0,162,55,1,0.3666666666666667
0,162,66,1,0.06592355555555555
0,162,67,1,0.18533333333333335
0,162,240,1,0.3
0,163,5,1,0.00373248
0,163,17,1,0.11728
0,163,47,1,0.047999999999999994
0,163,175,1,0.2852380952380953
0,164,32,1,0.3476190476190476
0,166,150,1,0.3666666666666667
0,168,17,1,0.06592355555555555
0,168,243,1,0.3666666666666667
0,171,5,1,0.00373248
0,171,20,1,0.16999794871794874
0,171,200,1,0.29369066666666666
0,173,18,1,0.3
0,174,150,1,0.3476190476190476
0,174,429,4,0.3
0,177,18,1,0.3666666666666667
0,177,160,1,0.2852380952380953
0,177,230,1,0.004976639999999999
0,179,5,1,0.00373248
