timestamp,sp_id,sr_id,sr_type,T_D,T_I,Trust
0,122,226,2,1.0,0.9500000000000001,0.9750000000000001
0,122,436,15,1.0,0.875,0.9375
0,122,564,15,1.0,0.9,0.95
0,122,567,15,1.0,0.875,0.9375
0,122,571,15,1.0,0.9,0.95
0,122,615,15,1.0,0.9,0.95
0,122,736,15,1.0,0.875,0.9375
0,122,737,15,1.0,0.875,0.9375
0,122,849,15,1.0,0.8333333333333333,0.9166666666666666
0,122,852,15,1.0,0.875,0.9375
0,122,900,15,1.0,0.875,0.9375
0,122,1117,14,1.0,0.9,0.95
0,122,1124,14,1.0,0.9166666666666667,0.9583333333333334
0,122,1125,14,1.0,0.9166666666666667,0.9583333333333334
0,122,1195,14,1.0,0.875,0.9375
0,122,1196,14,1.0,0.875,0.9375
0,122,1197,14,1.0,0.8333333333333333,0.9166666666666666
0,122,1198,14,1.0,0.8333333333333333,0.9166666666666666
0,122,1255,14,1.0,0.875,0.9375
0,123,60,1,1.0,0.9375,0.96875
0,123,108,1,1.0,0.96875,0.984375
0,124,182,1,1.0,0.9166666666666667,0.9583333333333334
0,125,12,1,1.0,0.9375,0.96875
0,128,226,2,1.0,0.9545454545454545,0.9772727272727273
0,130,65,1,1.0,0.9615384615384616,0.9807692307692308
0,131,177,1,1.0,0.875,0.9375
0,131,231,2,1.0,0.75,0.875
0,131,391,15,1.0,0.875,0.9375
0,131,397,15,1.0,0.8333333333333333,0.9166666666666666
0,131,399,15,1.0,0.8333333333333333,0.9166666666666666
0,131,400,15,1.0,0.8333333333333333,0.9166666666666666
0,131,401,15,1.0,0.8333333333333333,0.9166666666666666
0,131,409,15,1.0,0.8333333333333333,0.9166666666666666
0,131,482,15,1.0,0.875,0.9375
0,131,487,15,1.0,0.75,0.875
0,131,525,15,1.0,0.75,0.875
0,131,526,15,1.0,0.75,0.875
0,131,529,15,1.0,0.75,0.875
0,131,536,15,1.0,0.75,0.875
0,131,555,15,1.0,0.8333333333333333,0.9166666666666666
0,131,557,15,1.0,0.8333333333333333,0.9166666666666666
0,131,560,15,1.0,0.8333333333333333,0.9166666666666666
0,131,564,15,1.0,0.9166666666666667,0.9583333333333334
0,131,567,15,1.0,0.9,0.95
0,131,571,15,1.0,0.9166666666666667,0.9583333333333334
0,131,580,15,1.0,0.875,0.9375
0,131,587,15,1.0,0.9,0.95
0,131,589,15,1.0,0.9166666666666667,0.9583333333333334
0,131,596,15,1.0,0.9166666666666667,0.9583333333333334
0,131,610,15,1.0,0.9,0.95
0,131,611,15,1.0,0.875,0.9375
0,131,615,15,1.0,0.9166666666666667,0.9583333333333334
0,131,619,15,1.0,0.875,0.9375
0,131,620,15,1.0,0.875,0.9375
0,131,625,15,1.0,0.875,0.9375
0,131,628,15,1.0,0.875,0.9375
0,131,638,15,1.0,0.8333333333333333,0.9166666666666666
0,131,646,15,1.0,0.8333333333333333,0.9166666666666666
0,131,654,15,1.0,0.8333333333333333,0.9166666666666666
0,131,729,15,1.0,0.75,0.875
0,131,761,15,1.0,0.8333333333333333,0.9166666666666666
0,131,768,15,1.0,0.9,0.95
0,131,769,15,1.0,0.875,0.9375
0,131,773,15,1.0,0.875,0.9375
0,131,775,15,1.0,0.875,0.9375
0,131,779,15,1.0,0.875,0.9375
0,131,812,15,1.0,0.8333333333333333,0.9166666666666666
0,131,819,15,1.0,0.9166666666666667,0.9583333333333334
0,131,833,15,1.0,0.875,0.9375
0,131,849,15,1.0,0.875,0.9375
0,131,852,15,1.0,0.9,0.95
0,131,861,15,1.0,0.8333333333333333,0.9166666666666666
0,131,863,15,1.0,0.8333333333333333,0.9166666666666666
0,131,869,15,1.0,0.75,0.875
0,131,875,15,1.0,0.8333333333333333,0.9166666666666666
0,131,879,15,1.0,0.8333333333333333,0.9166666666666666
0,131,881,15,1.0,0.8333333333333333,0.9166666666666666
0,131,883,15,1.0,0.8333333333333333,0.9166666666666666
0,131,887,15,1.0,0.75,0.875
0,131,893,15,1.0,0.75,0.875
0,131,900,15,1.0,0.9,0.95
0,131,903,15,1.0,0.8333333333333333,0.9166666666666666
0,131,907,15,1.0,0.75,0.875
0,131,909,15,1.0,0.75,0.875
0,131,912,15,1.0,0.75,0.875
0,131,1013,12,1.0,0.875,0.9375
0,131,1015,12,1.0,0.875,0.9375
0,131,1063,14,1.0,0.875,0.9375
0,131,1105,14,1.0,0.9166666666666667,0.9583333333333334
0,131,1124,14,1.0,0.9285714285714285,0.9642857142857142
0,131,1193,10,1.0,0.875,0.9375
0,131,1196,14,1.0,0.9,0.95
0,131,1197,14,1.0,0.875,0.9375
0,131,1198,14,1.0,0.875,0.9375
0,131,1199,10,1.0,0.9,0.95
0,131,1255,14,1.0,0.9,0.95
0,132,111,1,1.0,0.8333333333333333,0.9166666666666666
0,134,7,1,1.0,0.9375,0.96875
0,134,141,1,1.0,0.9722222222222222,0.9861111111111112
0,136,119,1,1.0,0.8333333333333333,0.9166666666666666
0,136,414,15,1.0,0.9166666666666667,0.9583333333333334
0,136,419,15,1.0,0.9285714285714285,0.9642857142857142
0,136,436,15,1.0,0.9,0.95
0,136,619,15,1.0,0.9,0.95
0,136,620,15,1.0,0.9,0.95
0,136,625,15,1.0,0.9,0.95
0,136,628,15,1.0,0.9,0.95
0,136,736,15,1.0,0.9,0.95
0,136,737,15,1.0,0.9,0.95
0,136,769,15,1.0,0.9,0.95
